gene	module	gene_id	current_symbol	mapping_method	is_non_grey	candidate	include_in_block_map	exclusion_reason
ROBO3	turquoise	64221	ROBO3	unique_official_exact	True	True	True	included
PEDS1	grey	387521	PEDS1	unique_official_exact	False	False	False	grey_not_a_network_block
PICK1	turquoise	9463	PICK1	unique_official_exact	True	True	True	included
NACC1	grey	112939	NACC1	unique_official_exact	False	False	False	grey_not_a_network_block
CDK5RAP1	grey	51654	CDK5RAP1	unique_official_exact	False	False	False	grey_not_a_network_block
USP46	brown	64854	USP46	unique_official_exact	True	True	True	included
RNF125	grey	54941	RNF125	unique_official_exact	False	False	False	grey_not_a_network_block
IL17RA	blue	23765	IL17RA	unique_official_exact	True	True	True	included
HIF1A	grey	3091	HIF1A	unique_official_exact	False	False	False	grey_not_a_network_block
TAF3	grey	83860	TAF3	unique_official_exact	False	False	False	grey_not_a_network_block
ATP11C	grey	286410	ATP11C	unique_official_exact	False	False	False	grey_not_a_network_block
ANO6	yellow	196527	ANO6	unique_official_exact	True	True	True	included
NCS1	pink	23413	NCS1	unique_official_exact	True	True	True	included
STT3B	red	201595	STT3B	unique_official_exact	True	True	True	included
NREP	grey	9315	NREP	unique_official_exact	False	False	False	grey_not_a_network_block
JAK3	blue	3718	JAK3	unique_official_exact	True	True	True	included
HDAC2	grey	3066	HDAC2	unique_official_exact	False	False	False	grey_not_a_network_block
TAP2	grey	6891	TAP2	unique_official_exact	False	False	False	grey_not_a_network_block
SRFBP1	turquoise	153443	SRFBP1	unique_official_exact	True	True	True	included
PHYHIP	grey	9796	PHYHIP	unique_official_exact	False	False	False	grey_not_a_network_block
DYNLRB1	grey	83658	DYNLRB1	unique_official_exact	False	False	False	grey_not_a_network_block
TGFBR3	yellow	7049	TGFBR3	unique_official_exact	True	True	True	included
ZNF704	yellow	619279	ZNF704	unique_official_exact	True	True	True	included
SDCBP	red	6386	SDCBP	unique_official_exact	True	True	True	included
LRRTM4	brown	80059	LRRTM4	unique_official_exact	True	True	True	included
UBE2D1	grey	7321	UBE2D1	unique_official_exact	False	False	False	grey_not_a_network_block
FHIP2B	turquoise	64760	FHIP2B	unique_official_exact	True	True	True	included
SMIM10	red	644538	SMIM10	unique_official_exact	True	True	True	included
PI4K2A	blue	55361	PI4K2A	unique_official_exact	True	True	True	included
CNNM2	grey	54805	CNNM2	unique_official_exact	False	False	False	grey_not_a_network_block
MBIP	grey	51562	MBIP	unique_official_exact	False	False	False	grey_not_a_network_block
ACTN4	pink	81	ACTN4	unique_official_exact	True	True	True	included
ABHD17A	grey	81926	ABHD17A	unique_official_exact	False	False	False	grey_not_a_network_block
PITPNM2	grey	57605	PITPNM2	unique_official_exact	False	False	False	grey_not_a_network_block
C14orf119	blue	55017	C14orf119	unique_official_exact	True	True	True	included
LAS1L	grey	81887	LAS1L	unique_official_exact	False	False	False	grey_not_a_network_block
TTC23	grey	64927	TTC23	unique_official_exact	False	False	False	grey_not_a_network_block
FGD2	grey	221472	FGD2	unique_official_exact	False	False	False	grey_not_a_network_block
ZNF337	turquoise	26152	ZNF337	unique_official_exact	True	True	True	included
TMEM219	blue	124446	TMEM219	unique_official_exact	True	True	True	included
BOC	blue	91653	BOC	unique_official_exact	True	True	True	included
CMBL	red	134147	CMBL	unique_official_exact	True	True	True	included
MX2	grey	4600	MX2	unique_official_exact	False	False	False	grey_not_a_network_block
CRY2	yellow	1408	CRY2	unique_official_exact	True	True	True	included
SHE	yellow	126669	SHE	unique_official_exact	True	True	True	included
VDAC1	blue	7416	VDAC1	unique_official_exact	True	True	True	included
CBR4	grey	84869	CBR4	unique_official_exact	False	False	False	grey_not_a_network_block
TMEM59L	red	25789	TMEM59L	unique_official_exact	True	True	True	included
EDC4	turquoise	23644	EDC4	unique_official_exact	True	True	True	included
ECHDC1	yellow	55862	ECHDC1	unique_official_exact	True	True	True	included
FAM180A	blue	389558	FAM180A	unique_official_exact	True	True	True	included
SMIM3	yellow	85027	SMIM3	unique_official_exact	True	True	True	included
PIK3CA	grey	5290	PIK3CA	unique_official_exact	False	False	False	grey_not_a_network_block
B3GNT2	grey	10678	B3GNT2	unique_official_exact	False	False	False	grey_not_a_network_block
EPB41L4A	turquoise	64097	EPB41L4A	unique_official_exact	True	True	True	included
SANBR	turquoise	84542	SANBR	unique_official_exact	True	True	True	included
CAMK2N1	yellow	55450	CAMK2N1	unique_official_exact	True	True	True	included
RNF145	grey	153830	RNF145	unique_official_exact	False	False	False	grey_not_a_network_block
RCOR1	grey	23186	RCOR1	unique_official_exact	False	False	False	grey_not_a_network_block
AUP1	grey	550	AUP1	unique_official_exact	False	False	False	grey_not_a_network_block
RIGI	grey	23586	RIGI	unique_official_exact	False	False	False	grey_not_a_network_block
TXNL4B	grey	54957	TXNL4B	unique_official_exact	False	False	False	grey_not_a_network_block
ZBTB40	turquoise	9923	ZBTB40	unique_official_exact	True	True	True	included
EPB41L1	yellow	2036	EPB41L1	unique_official_exact	True	True	True	included
UBXN7	grey	26043	UBXN7	unique_official_exact	False	False	False	grey_not_a_network_block
PRMT5	grey	10419	PRMT5	unique_official_exact	False	False	False	grey_not_a_network_block
RWDD2A	grey	112611	RWDD2A	unique_official_exact	False	False	False	grey_not_a_network_block
HNRNPA1L2	grey	144983	HNRNPA1L2	unique_official_exact	False	False	False	grey_not_a_network_block
LONP1	black	9361	LONP1	unique_official_exact	True	True	True	included
WWC2	grey	80014	WWC2	unique_official_exact	False	False	False	grey_not_a_network_block
PARP9	blue	83666	PARP9	unique_official_exact	True	True	True	included
EEIG1	brown	399665	EEIG1	unique_official_exact	True	True	True	included
ALDH6A1	brown	4329	ALDH6A1	unique_official_exact	True	True	True	included
ATP5MC3	grey	518	ATP5MC3	unique_official_exact	False	False	False	grey_not_a_network_block
GRIN2A	grey	2903	GRIN2A	unique_official_exact	False	False	False	grey_not_a_network_block
MTO1	grey	25821	MTO1	unique_official_exact	False	False	False	grey_not_a_network_block
ENTPD6	grey	955	ENTPD6	unique_official_exact	False	False	False	grey_not_a_network_block
GFOD2	grey	81577	GFOD2	unique_official_exact	False	False	False	grey_not_a_network_block
MAPK14	magenta	1432	MAPK14	unique_official_exact	True	True	True	included
FOXP4	grey	116113	FOXP4	unique_official_exact	False	False	False	grey_not_a_network_block
IRF2BPL	grey	64207	IRF2BPL	unique_official_exact	False	False	False	grey_not_a_network_block
IRS1	magenta	3667	IRS1	unique_official_exact	True	True	True	included
ERH	red	2079	ERH	unique_official_exact	True	True	True	included
SLC25A46	grey	91137	SLC25A46	unique_official_exact	False	False	False	grey_not_a_network_block
SELENOS	grey	55829	SELENOS	unique_official_exact	False	False	False	grey_not_a_network_block
MTA1	turquoise	9112	MTA1	unique_official_exact	True	True	True	included
EIF4E3	grey	317649	EIF4E3	unique_official_exact	False	False	False	grey_not_a_network_block
APH1B	grey	83464	APH1B	unique_official_exact	False	False	False	grey_not_a_network_block
RAB3D	grey	9545	RAB3D	unique_official_exact	False	False	False	grey_not_a_network_block
MAGI1	turquoise	9223	MAGI1	unique_official_exact	True	True	True	included
HSPA8	blue	3312	HSPA8	unique_official_exact	True	True	True	included
UBE2L6	blue	9246	UBE2L6	unique_official_exact	True	True	True	included
PRMT1	grey	3276	PRMT1	unique_official_exact	False	False	False	grey_not_a_network_block
CLPTM1L	grey	81037	CLPTM1L	unique_official_exact	False	False	False	grey_not_a_network_block
PPTC7	grey	160760	PPTC7	unique_official_exact	False	False	False	grey_not_a_network_block
MAPKBP1	turquoise	23005	MAPKBP1	unique_official_exact	True	True	True	included
IFNGR2	grey	3460	IFNGR2	unique_official_exact	False	False	False	grey_not_a_network_block
SSBP4	grey	170463	SSBP4	unique_official_exact	False	False	False	grey_not_a_network_block
GABPB1-AS1	turquoise	100129387	GABPB1-AS1	unique_official_exact	True	True	True	included
CLDND1	grey	56650	CLDND1	unique_official_exact	False	False	False	grey_not_a_network_block
SOCS4	green	122809	SOCS4	unique_official_exact	True	True	True	included
ERP29	grey	10961	ERP29	unique_official_exact	False	False	False	grey_not_a_network_block
MTHFD2	pink	10797	MTHFD2	unique_official_exact	True	True	True	included
RPL13	grey	6137	RPL13	unique_official_exact	False	False	False	grey_not_a_network_block
MAPKAPK2	grey	9261	MAPKAPK2	unique_official_exact	False	False	False	grey_not_a_network_block
PPCS	yellow	79717	PPCS	unique_official_exact	True	True	True	included
JAM3	green	83700	JAM3	unique_official_exact	True	True	True	included
MAP3K14	grey	9020	MAP3K14	unique_official_exact	False	False	False	grey_not_a_network_block
SAMM50	grey	25813	SAMM50	unique_official_exact	False	False	False	grey_not_a_network_block
UTP18	grey	51096	UTP18	unique_official_exact	False	False	False	grey_not_a_network_block
SREBF1	grey	6720	SREBF1	unique_official_exact	False	False	False	grey_not_a_network_block
GAA	grey	2548	GAA	unique_official_exact	False	False	False	grey_not_a_network_block
MYH7B	turquoise	57644	MYH7B	unique_official_exact	True	True	True	included
TRIO	turquoise	7204	TRIO	unique_official_exact	True	True	True	included
TXNIP	yellow	10628	TXNIP	unique_official_exact	True	True	True	included
MPP1	blue	4354	MPP1	unique_official_exact	True	True	True	included
NUP188	grey	23511	NUP188	unique_official_exact	False	False	False	grey_not_a_network_block
TMEM109	blue	79073	TMEM109	unique_official_exact	True	True	True	included
EEF1AKMT2	grey	399818	EEF1AKMT2	unique_official_exact	False	False	False	grey_not_a_network_block
GPKOW	grey	27238	GPKOW	unique_official_exact	False	False	False	grey_not_a_network_block
DNAJC18	turquoise	202052	DNAJC18	unique_official_exact	True	True	True	included
ZNF32	grey	7580	ZNF32	unique_official_exact	False	False	False	grey_not_a_network_block
GTF2E2	grey	2961	GTF2E2	unique_official_exact	False	False	False	grey_not_a_network_block
ZNF570	grey	148268	ZNF570	unique_official_exact	False	False	False	grey_not_a_network_block
CACNB4	blue	785	CACNB4	unique_official_exact	True	True	True	included
SYNE3	yellow	161176	SYNE3	unique_official_exact	True	True	True	included
TCF7L1	yellow	83439	TCF7L1	unique_official_exact	True	True	True	included
DNAH10	brown	196385	DNAH10	unique_official_exact	True	True	True	included
ZSWIM8	turquoise	23053	ZSWIM8	unique_official_exact	True	True	True	included
STX12	grey	23673	STX12	unique_official_exact	False	False	False	grey_not_a_network_block
NIPSNAP1	red	8508	NIPSNAP1	unique_official_exact	True	True	True	included
CEP131	turquoise	22994	CEP131	unique_official_exact	True	True	True	included
CEP120	grey	153241	CEP120	unique_official_exact	False	False	False	grey_not_a_network_block
NIPA2	grey	81614	NIPA2	unique_official_exact	False	False	False	grey_not_a_network_block
CLK2	turquoise	1196	CLK2	unique_official_exact	True	True	True	included
SAP30BP	turquoise	29115	SAP30BP	unique_official_exact	True	True	True	included
SHC1	yellow	6464	SHC1	unique_official_exact	True	True	True	included
SCN4B	yellow	6330	SCN4B	unique_official_exact	True	True	True	included
RNF19A	grey	25897	RNF19A	unique_official_exact	False	False	False	grey_not_a_network_block
MPHOSPH9	grey	10198	MPHOSPH9	unique_official_exact	False	False	False	grey_not_a_network_block
FGD6	green	55785	FGD6	unique_official_exact	True	True	True	included
KPNA2	blue	3838	KPNA2	unique_official_exact	True	True	True	included
VILL	grey	50853	VILL	unique_official_exact	False	False	False	grey_not_a_network_block
DNAL1	grey	83544	DNAL1	unique_official_exact	False	False	False	grey_not_a_network_block
SETDB2	brown	83852	SETDB2	unique_official_exact	True	True	True	included
TTBK2	grey	146057	TTBK2	unique_official_exact	False	False	False	grey_not_a_network_block
MAP1B	red	4131	MAP1B	unique_official_exact	True	True	True	included
SERGEF	grey	26297	SERGEF	unique_official_exact	False	False	False	grey_not_a_network_block
PDHB	grey	5162	PDHB	unique_official_exact	False	False	False	grey_not_a_network_block
DHCR7	yellow	1717	DHCR7	unique_official_exact	True	True	True	included
NAP1L5	grey	266812	NAP1L5	unique_official_exact	False	False	False	grey_not_a_network_block
AGL	grey	178	AGL	unique_official_exact	False	False	False	grey_not_a_network_block
DYNLT3	grey	6990	DYNLT3	unique_official_exact	False	False	False	grey_not_a_network_block
UVRAG	magenta	7405	UVRAG	unique_official_exact	True	True	True	included
MAPT	yellow	4137	MAPT	unique_official_exact	True	True	True	included
LYRM9	grey	201229	LYRM9	unique_official_exact	False	False	False	grey_not_a_network_block
ANGPTL5	blue	253935	ANGPTL5	unique_official_exact	True	True	True	included
PGM3	grey	5238	PGM3	unique_official_exact	False	False	False	grey_not_a_network_block
ATP6V1F	blue	9296	ATP6V1F	unique_official_exact	True	True	True	included
NDRG4	black	65009	NDRG4	unique_official_exact	True	True	True	included
CFL1	blue	1072	CFL1	unique_official_exact	True	True	True	included
NADK2	grey	133686	NADK2	unique_official_exact	False	False	False	grey_not_a_network_block
CDK6	brown	1021	CDK6	unique_official_exact	True	True	True	included
ATG2B	turquoise	55102	ATG2B	unique_official_exact	True	True	True	included
CCNH	grey	902	CCNH	unique_official_exact	False	False	False	grey_not_a_network_block
TMEM167B	red	56900	TMEM167B	unique_official_exact	True	True	True	included
PIGN	grey	23556	PIGN	unique_official_exact	False	False	False	grey_not_a_network_block
RMDN2	grey	151393	RMDN2	unique_official_exact	False	False	False	grey_not_a_network_block
BRF2	grey	55290	BRF2	unique_official_exact	False	False	False	grey_not_a_network_block
SOCS5	grey	9655	SOCS5	unique_official_exact	False	False	False	grey_not_a_network_block
ANXA4	grey	307	ANXA4	unique_official_exact	False	False	False	grey_not_a_network_block
FAN1	turquoise	22909	FAN1	unique_official_exact	True	True	True	included
NDUFV2	grey	4729	NDUFV2	unique_official_exact	False	False	False	grey_not_a_network_block
ARHGEF10L	pink	55160	ARHGEF10L	unique_official_exact	True	True	True	included
BRK1	grey	55845	BRK1	unique_official_exact	False	False	False	grey_not_a_network_block
EXOSC10	turquoise	5394	EXOSC10	unique_official_exact	True	True	True	included
ZFAND4	grey	93550	ZFAND4	unique_official_exact	False	False	False	grey_not_a_network_block
TMCO4	grey	255104	TMCO4	unique_official_exact	False	False	False	grey_not_a_network_block
ZBTB22	brown	9278	ZBTB22	unique_official_exact	True	True	True	included
VWA5A	blue	4013	VWA5A	unique_official_exact	True	True	True	included
USP3	grey	9960	USP3	unique_official_exact	False	False	False	grey_not_a_network_block
PGS1	grey	9489	PGS1	unique_official_exact	False	False	False	grey_not_a_network_block
TMEM44	grey	93109	TMEM44	unique_official_exact	False	False	False	grey_not_a_network_block
SUZ12	grey	23512	SUZ12	unique_official_exact	False	False	False	grey_not_a_network_block
AGTPBP1	grey	23287	AGTPBP1	unique_official_exact	False	False	False	grey_not_a_network_block
PLBD2	blue	196463	PLBD2	unique_official_exact	True	True	True	included
FBXO38	green	81545	FBXO38	unique_official_exact	True	True	True	included
AP1M1	yellow	8907	AP1M1	unique_official_exact	True	True	True	included
NEK6	brown	10783	NEK6	unique_official_exact	True	True	True	included
WDR37	grey	22884	WDR37	unique_official_exact	False	False	False	grey_not_a_network_block
PAXIP1	grey	22976	PAXIP1	unique_official_exact	False	False	False	grey_not_a_network_block
NUBP2	grey	10101	NUBP2	unique_official_exact	False	False	False	grey_not_a_network_block
LRP11	grey	84918	LRP11	unique_official_exact	False	False	False	grey_not_a_network_block
ZFYVE9	grey	9372	ZFYVE9	unique_official_exact	False	False	False	grey_not_a_network_block
ILF2	grey	3608	ILF2	unique_official_exact	False	False	False	grey_not_a_network_block
CLEC2B	blue	9976	CLEC2B	unique_official_exact	True	True	True	included
