raw_gene	gene_input	gene_recovered_from_excel_date	human_gene_id	mapping_method	current_human_symbol	include_row
AL592114.1	AL592114.1	False		unresolved_or_ambiguous		False
AL592114.2	AL592114.2	False		unresolved_or_ambiguous		False
AL592114.3	AL592114.3	False		unresolved_or_ambiguous		False
AL592146.1	AL592146.1	False		unresolved_or_ambiguous		False
AL592148.1	AL592148.1	False		unresolved_or_ambiguous		False
AL592148.2	AL592148.2	False		unresolved_or_ambiguous		False
AL592148.3	AL592148.3	False		unresolved_or_ambiguous		False
AL592158.1	AL592158.1	False		unresolved_or_ambiguous		False
AL592166.1	AL592166.1	False		unresolved_or_ambiguous		False
AL592182.1	AL592182.1	False		unresolved_or_ambiguous		False
AL592182.2	AL592182.2	False		unresolved_or_ambiguous		False
AL592182.3	AL592182.3	False		unresolved_or_ambiguous		False
AL592211.1	AL592211.1	False		unresolved_or_ambiguous		False
AL592221.1	AL592221.1	False		unresolved_or_ambiguous		False
AL592287.1	AL592287.1	False		unresolved_or_ambiguous		False
AL592293.1	AL592293.1	False		unresolved_or_ambiguous		False
AL592293.2	AL592293.2	False		unresolved_or_ambiguous		False
AL592295.1	AL592295.1	False		unresolved_or_ambiguous		False
AL592295.2	AL592295.2	False		unresolved_or_ambiguous		False
AL592295.3	AL592295.3	False		unresolved_or_ambiguous		False
AL592295.4	AL592295.4	False		unresolved_or_ambiguous		False
AL592301.1	AL592301.1	False		unresolved_or_ambiguous		False
AL592310.1	AL592310.1	False		unresolved_or_ambiguous		False
AL592402.1	AL592402.1	False		unresolved_or_ambiguous		False
AL592424.1	AL592424.1	False		unresolved_or_ambiguous		False
AL592429.1	AL592429.1	False		unresolved_or_ambiguous		False
AL592430.1	AL592430.1	False		unresolved_or_ambiguous		False
AL592430.2	AL592430.2	False		unresolved_or_ambiguous		False
AL592431.1	AL592431.1	False		unresolved_or_ambiguous		False
AL592431.2	AL592431.2	False		unresolved_or_ambiguous		False
AL592435.1	AL592435.1	False		unresolved_or_ambiguous		False
AL592437.1	AL592437.1	False		unresolved_or_ambiguous		False
AL592437.2	AL592437.2	False		unresolved_or_ambiguous		False
AL592463.1	AL592463.1	False		unresolved_or_ambiguous		False
AL592464.1	AL592464.1	False		unresolved_or_ambiguous		False
AL592486.1	AL592486.1	False		unresolved_or_ambiguous		False
AL592494.1	AL592494.1	False		unresolved_or_ambiguous		False
AL592494.3	AL592494.3	False		unresolved_or_ambiguous		False
AL592504.1	AL592504.1	False		unresolved_or_ambiguous		False
AL592528.1	AL592528.1	False		unresolved_or_ambiguous		False
AL592546.1	AL592546.1	False		unresolved_or_ambiguous		False
AL596087.1	AL596087.1	False		unresolved_or_ambiguous		False
AL596087.2	AL596087.2	False		unresolved_or_ambiguous		False
AL596094.1	AL596094.1	False		unresolved_or_ambiguous		False
AL596202.1	AL596202.1	False		unresolved_or_ambiguous		False
AL596218.1	AL596218.1	False		unresolved_or_ambiguous		False
AL596220.1	AL596220.1	False		unresolved_or_ambiguous		False
AL596223.1	AL596223.1	False		unresolved_or_ambiguous		False
AL596223.2	AL596223.2	False		unresolved_or_ambiguous		False
AL596244.1	AL596244.1	False		unresolved_or_ambiguous		False
AL596245.1	AL596245.1	False		unresolved_or_ambiguous		False
AL596247.1	AL596247.1	False		unresolved_or_ambiguous		False
AL596257.1	AL596257.1	False		unresolved_or_ambiguous		False
AL596268.1	AL596268.1	False		unresolved_or_ambiguous		False
AL596275.1	AL596275.1	False		unresolved_or_ambiguous		False
AL596275.2	AL596275.2	False		unresolved_or_ambiguous		False
AL596325.1	AL596325.1	False		unresolved_or_ambiguous		False
AL596325.2	AL596325.2	False		unresolved_or_ambiguous		False
AL596330.1	AL596330.1	False		unresolved_or_ambiguous		False
AL596442.2	AL596442.2	False		unresolved_or_ambiguous		False
AL603650.1	AL603650.1	False		unresolved_or_ambiguous		False
AL603750.1	AL603750.1	False		unresolved_or_ambiguous		False
AL603755.1	AL603755.1	False		unresolved_or_ambiguous		False
AL603756.1	AL603756.1	False		unresolved_or_ambiguous		False
AL603766.1	AL603766.1	False		unresolved_or_ambiguous		False
AL603825.1	AL603825.1	False		unresolved_or_ambiguous		False
AL603832.1	AL603832.1	False		unresolved_or_ambiguous		False
AL603832.2	AL603832.2	False		unresolved_or_ambiguous		False
AL603832.3	AL603832.3	False		unresolved_or_ambiguous		False
AL603839.1	AL603839.1	False		unresolved_or_ambiguous		False
AL603839.2	AL603839.2	False		unresolved_or_ambiguous		False
AL603839.3	AL603839.3	False		unresolved_or_ambiguous		False
AL603839.4	AL603839.4	False		unresolved_or_ambiguous		False
AL603840.1	AL603840.1	False		unresolved_or_ambiguous		False
AL603865.2	AL603865.2	False		unresolved_or_ambiguous		False
AL603882.1	AL603882.1	False		unresolved_or_ambiguous		False
AL603910.1	AL603910.1	False		unresolved_or_ambiguous		False
AL603914.1	AL603914.1	False		unresolved_or_ambiguous		False
AL604028.1	AL604028.1	False		unresolved_or_ambiguous		False
AL604028.2	AL604028.2	False		unresolved_or_ambiguous		False
AL606469.1	AL606469.1	False		unresolved_or_ambiguous		False
AL606489.1	AL606489.1	False		unresolved_or_ambiguous		False
AL606489.2	AL606489.2	False		unresolved_or_ambiguous		False
AL606490.1	AL606490.1	False		unresolved_or_ambiguous		False
AL606490.2	AL606490.2	False		unresolved_or_ambiguous		False
AL606490.5	AL606490.5	False		unresolved_or_ambiguous		False
AL606490.9	AL606490.9	False		unresolved_or_ambiguous		False
AL606491.1	AL606491.1	False		unresolved_or_ambiguous		False
AL606495.1	AL606495.1	False		unresolved_or_ambiguous		False
AL606534.1	AL606534.1	False		unresolved_or_ambiguous		False
AL606534.2	AL606534.2	False		unresolved_or_ambiguous		False
AL606534.3	AL606534.3	False		unresolved_or_ambiguous		False
AL606534.5	AL606534.5	False		unresolved_or_ambiguous		False
AL606534.6	AL606534.6	False		unresolved_or_ambiguous		False
AL606537.1	AL606537.1	False		unresolved_or_ambiguous		False
AL606662.1	AL606662.1	False		unresolved_or_ambiguous		False
AL606748.1	AL606748.1	False		unresolved_or_ambiguous		False
AL606760.1	AL606760.1	False		unresolved_or_ambiguous		False
AL606760.2	AL606760.2	False		unresolved_or_ambiguous		False
AL606760.3	AL606760.3	False		unresolved_or_ambiguous		False
AL606760.4	AL606760.4	False		unresolved_or_ambiguous		False
AL606763.1	AL606763.1	False		unresolved_or_ambiguous		False
AL606804.1	AL606804.1	False		unresolved_or_ambiguous		False
AL606834.2	AL606834.2	False		unresolved_or_ambiguous		False
AL606834.3	AL606834.3	False		unresolved_or_ambiguous		False
AL606845.1	AL606845.1	False		unresolved_or_ambiguous		False
AL607028.1	AL607028.1	False		unresolved_or_ambiguous		False
AL626787.1	AL626787.1	False		unresolved_or_ambiguous		False
AL627095.1	AL627095.1	False		unresolved_or_ambiguous		False
AL627171.1	AL627171.1	False		unresolved_or_ambiguous		False
AL627171.2	AL627171.2	False		unresolved_or_ambiguous		False
AL627223.1	AL627223.1	False		unresolved_or_ambiguous		False
AL627230.2	AL627230.2	False		unresolved_or_ambiguous		False
AL627230.3	AL627230.3	False		unresolved_or_ambiguous		False
AL627230.4	AL627230.4	False		unresolved_or_ambiguous		False
AL627230.5	AL627230.5	False		unresolved_or_ambiguous		False
AL627230.6	AL627230.6	False		unresolved_or_ambiguous		False
AL627230.7	AL627230.7	False		unresolved_or_ambiguous		False
AL627308.1	AL627308.1	False		unresolved_or_ambiguous		False
AL627308.2	AL627308.2	False		unresolved_or_ambiguous		False
AL627309.1	AL627309.1	False		unresolved_or_ambiguous		False
AL627309.2	AL627309.2	False		unresolved_or_ambiguous		False
AL627309.5	AL627309.5	False		unresolved_or_ambiguous		False
AL627309.6	AL627309.6	False		unresolved_or_ambiguous		False
AL627309.7	AL627309.7	False		unresolved_or_ambiguous		False
AL627309.8	AL627309.8	False		unresolved_or_ambiguous		False
AL627311.1	AL627311.1	False		unresolved_or_ambiguous		False
AL627389.1	AL627389.1	False		unresolved_or_ambiguous		False
AL627402.1	AL627402.1	False		unresolved_or_ambiguous		False
AL627422.1	AL627422.1	False		unresolved_or_ambiguous		False
AL645504.1	AL645504.1	False		unresolved_or_ambiguous		False
AL645568.1	AL645568.1	False		unresolved_or_ambiguous		False
AL645568.2	AL645568.2	False		unresolved_or_ambiguous		False
AL645568.3	AL645568.3	False		unresolved_or_ambiguous		False
AL645608.1	AL645608.1	False		unresolved_or_ambiguous		False
AL645608.2	AL645608.2	False		unresolved_or_ambiguous		False
AL645608.3	AL645608.3	False		unresolved_or_ambiguous		False
AL645608.4	AL645608.4	False		unresolved_or_ambiguous		False
AL645608.7	AL645608.7	False		unresolved_or_ambiguous		False
AL645608.8	AL645608.8	False		unresolved_or_ambiguous		False
AL645608.9	AL645608.9	False		unresolved_or_ambiguous		False
AL645634.2	AL645634.2	False		unresolved_or_ambiguous		False
AL645728.1	AL645728.1	False		unresolved_or_ambiguous		False
AL645728.2	AL645728.2	False		unresolved_or_ambiguous		False
AL645730.1	AL645730.1	False		unresolved_or_ambiguous		False
AL645924.1	AL645924.1	False		unresolved_or_ambiguous		False
AL645924.2	AL645924.2	False		unresolved_or_ambiguous		False
AL645927.1	AL645927.1	False		unresolved_or_ambiguous		False
AL645927.2	AL645927.2	False		unresolved_or_ambiguous		False
AL645929.1	AL645929.1	False		unresolved_or_ambiguous		False
AL645931.1	AL645931.1	False		unresolved_or_ambiguous		False
AL645933.1	AL645933.1	False		unresolved_or_ambiguous		False
AL645933.2	AL645933.2	False		unresolved_or_ambiguous		False
AL645936.1	AL645936.1	False		unresolved_or_ambiguous		False
AL645936.2	AL645936.2	False		unresolved_or_ambiguous		False
AL645939.1	AL645939.1	False		unresolved_or_ambiguous		False
AL645939.2	AL645939.2	False		unresolved_or_ambiguous		False
AL645939.3	AL645939.3	False		unresolved_or_ambiguous		False
AL645939.4	AL645939.4	False		unresolved_or_ambiguous		False
AL645939.5	AL645939.5	False		unresolved_or_ambiguous		False
AL645940.1	AL645940.1	False		unresolved_or_ambiguous		False
AL645941.1	AL645941.1	False		unresolved_or_ambiguous		False
AL645944.2	AL645944.2	False		unresolved_or_ambiguous		False
AL645949.1	AL645949.1	False		unresolved_or_ambiguous		False
AL645949.2	AL645949.2	False		unresolved_or_ambiguous		False
AL645998.1	AL645998.1	False		unresolved_or_ambiguous		False
AL646090.1	AL646090.1	False		unresolved_or_ambiguous		False
AL662791.2	AL662791.2	False		unresolved_or_ambiguous		False
AL662791.4	AL662791.4	False		unresolved_or_ambiguous		False
AL662795.2	AL662795.2	False		unresolved_or_ambiguous		False
AL662797.1	AL662797.1	False		unresolved_or_ambiguous		False
AL662797.2	AL662797.2	False		unresolved_or_ambiguous		False
AL662797.3	AL662797.3	False		unresolved_or_ambiguous		False
AL662799.1	AL662799.1	False		unresolved_or_ambiguous		False
AL662800.1	AL662800.1	False		unresolved_or_ambiguous		False
AL662844.2	AL662844.2	False		unresolved_or_ambiguous		False
AL662844.3	AL662844.3	False		unresolved_or_ambiguous		False
AL662844.4	AL662844.4	False		unresolved_or_ambiguous		False
AL662860.1	AL662860.1	False		unresolved_or_ambiguous		False
AL662864.1	AL662864.1	False		unresolved_or_ambiguous		False
AL662884.1	AL662884.1	False		unresolved_or_ambiguous		False
AL662889.1	AL662889.1	False		unresolved_or_ambiguous		False
AL662890.2	AL662890.2	False		unresolved_or_ambiguous		False
AL662907.1	AL662907.1	False		unresolved_or_ambiguous		False
AL662907.2	AL662907.2	False		unresolved_or_ambiguous		False
AL662907.3	AL662907.3	False		unresolved_or_ambiguous		False
AL663058.1	AL663058.1	False		unresolved_or_ambiguous		False
AL663061.2	AL663061.2	False		unresolved_or_ambiguous		False
AL663070.1	AL663070.1	False		unresolved_or_ambiguous		False
AL663074.2	AL663074.2	False		unresolved_or_ambiguous		False
AL663109.1	AL663109.1	False		unresolved_or_ambiguous		False
AL669818.1	AL669818.1	False		unresolved_or_ambiguous		False
AL669831.1	AL669831.1	False		unresolved_or_ambiguous		False
AL669831.2	AL669831.2	False		unresolved_or_ambiguous		False
AL669831.3	AL669831.3	False		unresolved_or_ambiguous		False
AL669831.4	AL669831.4	False		unresolved_or_ambiguous		False
AL669831.5	AL669831.5	False		unresolved_or_ambiguous		False
AL669831.6	AL669831.6	False		unresolved_or_ambiguous		False
AL669841.1	AL669841.1	False		unresolved_or_ambiguous		False
AL669942.1	AL669942.1	False		unresolved_or_ambiguous		False
AL669970.1	AL669970.1	False		unresolved_or_ambiguous		False
AL669970.3	AL669970.3	False		unresolved_or_ambiguous		False
AL669983.1	AL669983.1	False		unresolved_or_ambiguous		False
AL670729.1	AL670729.1	False		unresolved_or_ambiguous		False
AL670729.3	AL670729.3	False		unresolved_or_ambiguous		False
AL671277.1	AL671277.1	False		unresolved_or_ambiguous		False
AL671277.2	AL671277.2	False		unresolved_or_ambiguous		False
AL671511.1	AL671511.1	False		unresolved_or_ambiguous		False
AL671511.2	AL671511.2	False		unresolved_or_ambiguous		False
AL671710.1	AL671710.1	False		unresolved_or_ambiguous		False
AL671855.1	AL671855.1	False		unresolved_or_ambiguous		False
AL671883.1	AL671883.1	False		unresolved_or_ambiguous		False
AL671883.2	AL671883.2	False		unresolved_or_ambiguous		False
AL671883.3	AL671883.3	False		unresolved_or_ambiguous		False
AL671986.1	AL671986.1	False		unresolved_or_ambiguous		False
AL672032.1	AL672032.1	False		unresolved_or_ambiguous		False
AL672043.1	AL672043.1	False		unresolved_or_ambiguous		False
AL672167.1	AL672167.1	False		unresolved_or_ambiguous		False
AL672207.1	AL672207.1	False		unresolved_or_ambiguous		False
AL672291.1	AL672291.1	False		unresolved_or_ambiguous		False
AL672296.1	AL672296.1	False		unresolved_or_ambiguous		False
AL683813.1	AL683813.1	False		unresolved_or_ambiguous		False
AL683813.2	AL683813.2	False		unresolved_or_ambiguous		False
AL683842.1	AL683842.1	False		unresolved_or_ambiguous		False
AL683887.1	AL683887.1	False		unresolved_or_ambiguous		False
AL691403.1	AL691403.1	False		unresolved_or_ambiguous		False
AL691403.2	AL691403.2	False		unresolved_or_ambiguous		False
AL691426.1	AL691426.1	False		unresolved_or_ambiguous		False
AL691432.1	AL691432.1	False		unresolved_or_ambiguous		False
AL691432.2	AL691432.2	False		unresolved_or_ambiguous		False
AL691447.1	AL691447.1	False		unresolved_or_ambiguous		False
AL691447.2	AL691447.2	False		unresolved_or_ambiguous		False
AL691447.3	AL691447.3	False		unresolved_or_ambiguous		False
AL691482.3	AL691482.3	False		unresolved_or_ambiguous		False
AL691517.1	AL691517.1	False		unresolved_or_ambiguous		False
AL713851.1	AL713851.1	False		unresolved_or_ambiguous		False
AL713922.2	AL713922.2	False		unresolved_or_ambiguous		False
AL714022.1	AL714022.1	False		unresolved_or_ambiguous		False
AL731532.1	AL731532.1	False		unresolved_or_ambiguous		False
AL731532.2	AL731532.2	False		unresolved_or_ambiguous		False
AL731533.1	AL731533.1	False		unresolved_or_ambiguous		False
AL731533.2	AL731533.2	False		unresolved_or_ambiguous		False
AL731537.1	AL731537.1	False		unresolved_or_ambiguous		False
AL731537.2	AL731537.2	False		unresolved_or_ambiguous		False
AL731544.1	AL731544.1	False		unresolved_or_ambiguous		False
AL731556.1	AL731556.1	False		unresolved_or_ambiguous		False
AL731556.2	AL731556.2	False		unresolved_or_ambiguous		False
AL731557.1	AL731557.1	False		unresolved_or_ambiguous		False
AL731563.1	AL731563.1	False		unresolved_or_ambiguous		False
AL731563.2	AL731563.2	False		unresolved_or_ambiguous		False
AL731563.3	AL731563.3	False		unresolved_or_ambiguous		False
AL731566.1	AL731566.1	False		unresolved_or_ambiguous		False
AL731566.2	AL731566.2	False		unresolved_or_ambiguous		False
AL731567.1	AL731567.1	False		unresolved_or_ambiguous		False
AL731568.1	AL731568.1	False		unresolved_or_ambiguous		False
AL731569.1	AL731569.1	False		unresolved_or_ambiguous		False
AL731571.1	AL731571.1	False		unresolved_or_ambiguous		False
AL731574.1	AL731574.1	False		unresolved_or_ambiguous		False
AL731575.1	AL731575.1	False		unresolved_or_ambiguous		False
AL731577.1	AL731577.1	False		unresolved_or_ambiguous		False
AL731577.2	AL731577.2	False		unresolved_or_ambiguous		False
AL731661.1	AL731661.1	False		unresolved_or_ambiguous		False
AL731684.1	AL731684.1	False		unresolved_or_ambiguous		False
AL731684.2	AL731684.2	False		unresolved_or_ambiguous		False
AL731892.1	AL731892.1	False		unresolved_or_ambiguous		False
AL732292.1	AL732292.1	False		unresolved_or_ambiguous		False
AL732292.2	AL732292.2	False		unresolved_or_ambiguous		False
AL732323.1	AL732323.1	False		unresolved_or_ambiguous		False
AL732372.1	AL732372.1	False		unresolved_or_ambiguous		False
AL732372.2	AL732372.2	False		unresolved_or_ambiguous		False
AL732372.3	AL732372.3	False		unresolved_or_ambiguous		False
AL732414.1	AL732414.1	False		unresolved_or_ambiguous		False
AL772284.1	AL772284.1	False		unresolved_or_ambiguous		False
AL772307.1	AL772307.1	False		unresolved_or_ambiguous		False
AL772337.3	AL772337.3	False		unresolved_or_ambiguous		False
AL772363.1	AL772363.1	False		unresolved_or_ambiguous		False
AL773524.1	AL773524.1	False		unresolved_or_ambiguous		False
AL773545.2	AL773545.2	False		unresolved_or_ambiguous		False
AL773545.3	AL773545.3	False		unresolved_or_ambiguous		False
AL773572.1	AL773572.1	False		unresolved_or_ambiguous		False
AL805961.2	AL805961.2	False		unresolved_or_ambiguous		False
AL807740.1	AL807740.1	False		unresolved_or_ambiguous		False
AL807742.1	AL807742.1	False		unresolved_or_ambiguous		False
AL807752.1	AL807752.1	False		unresolved_or_ambiguous		False
AL807752.2	AL807752.2	False		unresolved_or_ambiguous		False
AL807752.4	AL807752.4	False		unresolved_or_ambiguous		False
AL807752.5	AL807752.5	False		unresolved_or_ambiguous		False
AL807757.1	AL807757.1	False		unresolved_or_ambiguous		False
