family	parent	gene_id	symbol	direction	bin	partner_direction	partner_status
late_allcell	original_late_allcell	622	BDH1	down	residual	absent	absent
late_allcell	original_late_allcell	6239	RREB1	up	residual	absent	absent
late_allcell	original_late_allcell	624	BDKRB2	down	residual	absent	absent
late_allcell	original_late_allcell	6252	RTN1	down	residual	absent	absent
late_allcell	original_late_allcell	627	BDNF	down	residual	absent	absent
late_allcell	original_late_allcell	6272	SORT1	down	residual	absent	absent
late_allcell	original_late_allcell	6273	S100A2	up	residual	absent	absent
late_allcell	original_late_allcell	6282	S100A11	down	residual	absent	absent
late_allcell	original_late_allcell	629	CFB	down	residual	absent	absent
late_allcell	original_late_allcell	6297	SALL2	down	residual	absent	absent
late_allcell	original_late_allcell	6299	SALL1	down	residual	absent	absent
late_allcell	original_late_allcell	6300	MAPK12	up	residual	absent	absent
late_allcell	original_late_allcell	6307	MSMO1	down	residual	absent	absent
late_allcell	original_late_allcell	6309	SC5D	down	residual	absent	absent
late_allcell	original_late_allcell	6323	SCN1A	down	residual	absent	absent
late_allcell	original_late_allcell	6327	SCN2B	down	residual	absent	absent
late_allcell	original_late_allcell	6329	SCN4A	up	residual	absent	absent
late_allcell	original_late_allcell	6330	SCN4B	down	residual	absent	absent
late_allcell	original_late_allcell	6332	SCN7A	down	residual	absent	absent
late_allcell	original_late_allcell	6336	SCN10A	down	residual	absent	absent
late_allcell	original_late_allcell	6339	SCNN1D	up	residual	absent	absent
late_allcell	original_late_allcell	6340	SCNN1G	down	residual	absent	absent
late_allcell	original_late_allcell	6347	CCL2	down	residual	absent	absent
late_allcell	original_late_allcell	6357	CCL13	down	residual	absent	absent
late_allcell	original_late_allcell	6360	CCL16	up	residual	absent	absent
late_allcell	original_late_allcell	6376	CX3CL1	up	residual	absent	absent
late_allcell	original_late_allcell	63827	BCAN	down	core	down	eligible
late_allcell	original_late_allcell	6383	SDC2	down	residual	absent	absent
late_allcell	original_late_allcell	6385	SDC4	down	residual	absent	absent
late_allcell	original_late_allcell	6386	SDCBP	down	residual	absent	absent
late_allcell	original_late_allcell	6387	CXCL12	up	residual	absent	absent
late_allcell	original_late_allcell	6389	SDHA	down	residual	absent	absent
late_allcell	original_late_allcell	63895	PIEZO2	down	residual	absent	absent
late_allcell	original_late_allcell	63898	SH2D4A	up	residual	absent	absent
late_allcell	original_late_allcell	639	PRDM1	up	residual	absent	absent
late_allcell	original_late_allcell	63910	SLC17A9	up	residual	absent	absent
late_allcell	original_late_allcell	63924	CIDEC	up	residual	absent	absent
late_allcell	original_late_allcell	63928	CHP2	down	core	down	eligible
late_allcell	original_late_allcell	63976	PRDM16	up	residual	absent	absent
late_allcell	original_late_allcell	63977	PRDM15	up	residual	absent	absent
late_allcell	original_late_allcell	63982	ANO3	down	residual	absent	absent
late_allcell	original_late_allcell	64005	MYO1G	up	residual	absent	absent
late_allcell	original_late_allcell	6403	SELP	up	residual	absent	absent
late_allcell	original_late_allcell	64065	PERP	down	residual	absent	absent
late_allcell	original_late_allcell	64073	C19orf33	down	residual	absent	absent
late_allcell	original_late_allcell	64091	POPDC2	up	residual	absent	absent
late_allcell	original_late_allcell	64093	SMOC1	down	residual	absent	absent
late_allcell	original_late_allcell	64108	RTP4	down	residual	absent	absent
late_allcell	original_late_allcell	64121	RRAGC	down	residual	absent	absent
late_allcell	original_late_allcell	64129	TINAGL1	up	residual	absent	absent
late_allcell	original_late_allcell	641339	ZNF674	down	residual	absent	absent
late_allcell	original_late_allcell	64137	ABCG4	down	residual	absent	absent
late_allcell	original_late_allcell	64145	RBSN	down	residual	absent	absent
late_allcell	original_late_allcell	6416	MAP2K4	down	residual	absent	absent
late_allcell	original_late_allcell	641700	ECSCR	up	residual	absent	absent
late_allcell	original_late_allcell	6418	SET	down	residual	absent	absent
late_allcell	original_late_allcell	64208	POPDC3	down	residual	absent	absent
late_allcell	original_late_allcell	6422	SFRP1	down	residual	absent	absent
late_allcell	original_late_allcell	6424	SFRP4	down	residual	absent	absent
late_allcell	original_late_allcell	642475	MROH6	up	residual	absent	absent
late_allcell	original_late_allcell	642597	AKAIN1	down	residual	absent	absent
late_allcell	original_late_allcell	6426	SRSF1	up	residual	absent	absent
late_allcell	original_late_allcell	643008	SMIM5	up	residual	absent	absent
late_allcell	original_late_allcell	64321	SOX17	up	residual	absent	absent
late_allcell	original_late_allcell	643236	TMEM72	down	residual	absent	absent
late_allcell	original_late_allcell	64377	CHST8	down	residual	absent	absent
late_allcell	original_late_allcell	643853	TMPPE	down	residual	absent	absent
late_allcell	original_late_allcell	643866	CBLN3	up	residual	absent	absent
late_allcell	original_late_allcell	64388	GREM2	down	residual	absent	absent
late_allcell	original_late_allcell	64395	GMCL1	down	residual	absent	absent
late_allcell	original_late_allcell	643988	FNDC10	down	residual	absent	absent
late_allcell	original_late_allcell	64399	HHIP	up	residual	absent	absent
late_allcell	original_late_allcell	6440	SFTPC	down	residual	absent	absent
late_allcell	original_late_allcell	64400	AKTIP	down	residual	absent	absent
late_allcell	original_late_allcell	64403	CDH24	up	residual	absent	absent
late_allcell	original_late_allcell	64411	ARAP3	up	residual	absent	absent
late_allcell	original_late_allcell	644139	PIRT	down	residual	absent	absent
late_allcell	original_late_allcell	644145	EXOC1L	down	residual	absent	absent
late_allcell	original_late_allcell	644150	WIPF3	down	residual	absent	absent
late_allcell	original_late_allcell	644168	DRGX	down	residual	absent	absent
late_allcell	original_late_allcell	64417	TMEM267	down	residual	absent	absent
late_allcell	original_late_allcell	64418	TMEM168	down	residual	absent	absent
late_allcell	original_late_allcell	6442	SGCA	up	residual	absent	absent
late_allcell	original_late_allcell	64422	ATG3	down	residual	absent	absent
late_allcell	original_late_allcell	6445	SGCG	up	residual	absent	absent
late_allcell	original_late_allcell	644538	SMIM10	down	core	down	eligible
late_allcell	original_late_allcell	6447	SCG5	down	residual	absent	absent
late_allcell	original_late_allcell	64478	CSMD1	down	residual	absent	absent
late_allcell	original_late_allcell	6450	SH3BGR	up	residual	absent	absent
late_allcell	original_late_allcell	6452	SH3BP2	up	residual	absent	absent
late_allcell	original_late_allcell	6453	ITSN1	up	residual	absent	absent
late_allcell	original_late_allcell	645369	TMEM200C	down	residual	absent	absent
late_allcell	original_late_allcell	6457	SH3GL3	down	residual	absent	absent
late_allcell	original_late_allcell	64581	CLEC7A	down	residual	absent	absent
late_allcell	original_late_allcell	64582	GPR135	up	residual	absent	absent
late_allcell	original_late_allcell	64599	GIGYF1	up	residual	absent	absent
late_allcell	original_late_allcell	6461	SHB	up	residual	absent	absent
late_allcell	original_late_allcell	64645	SLC71A1	down	residual	absent	absent
late_allcell	original_late_allcell	64651	CSRNP1	up	residual	absent	absent
late_allcell	original_late_allcell	646658	SYNDIG1L	up	residual	absent	absent
late_allcell	original_late_allcell	646962	HRCT1	up	residual	absent	absent
late_allcell	original_late_allcell	647024	C6orf132	up	residual	absent	absent
late_allcell	original_late_allcell	64743	WDR13	up	residual	absent	absent
late_allcell	original_late_allcell	64754	SMYD3	down	residual	absent	absent
late_allcell	original_late_allcell	64762	GAREM1	down	residual	absent	absent
late_allcell	original_late_allcell	64764	CREB3L2	up	excluded_cross_source_opposed	down	eligible
late_allcell	original_late_allcell	64770	CCDC14	down	residual	absent	absent
late_allcell	original_late_allcell	64773	PCED1A	up	residual	absent	absent
late_allcell	original_late_allcell	64778	FNDC3B	up	excluded_cross_source_opposed	down	eligible
late_allcell	original_late_allcell	64782	AEN	up	residual	absent	absent
late_allcell	original_late_allcell	64783	RBM15	up	residual	absent	absent
late_allcell	original_late_allcell	64785	GINS3	down	residual	absent	absent
late_allcell	original_late_allcell	64787	EPS8L2	up	residual	absent	absent
late_allcell	original_late_allcell	64798	DEPTOR	up	residual	absent	absent
late_allcell	original_late_allcell	64801	ARV1	down	residual	absent	absent
late_allcell	original_late_allcell	64805	P2RY12	down	core	down	eligible
late_allcell	original_late_allcell	6483	ST3GAL2	up	residual	absent	absent
late_allcell	original_late_allcell	64843	ISL2	down	residual	absent	absent
late_allcell	original_late_allcell	64860	ARMCX5	down	residual	absent	absent
late_allcell	original_late_allcell	649	BMP1	up	residual	absent	absent
late_allcell	original_late_allcell	64900	LPIN3	up	residual	absent	absent
late_allcell	original_late_allcell	6494	SIPA1	up	residual	absent	absent
late_allcell	original_late_allcell	6495	SIX1	down	residual	absent	absent
late_allcell	original_late_allcell	6498	SKIL	down	residual	absent	absent
late_allcell	original_late_allcell	6499	SKIC2	up	excluded_partner_unresolved	conflict	within_source_direction_conflict
late_allcell	original_late_allcell	6502	SKP2	up	residual	absent	absent
late_allcell	original_late_allcell	6504	SLAMF1	up	residual	absent	absent
late_allcell	original_late_allcell	65055	REEP1	down	residual	absent	absent
late_allcell	original_late_allcell	65078	RTN4R	down	residual	absent	absent
late_allcell	original_late_allcell	65082	VPS33A	down	residual	absent	absent
late_allcell	original_late_allcell	6509	SLC1A4	down	residual	absent	absent
late_allcell	original_late_allcell	65095	KRI1	up	residual	absent	absent
late_allcell	original_late_allcell	651	BMP3	down	residual	absent	absent
late_allcell	original_late_allcell	6517	SLC2A4	up	residual	absent	absent
late_allcell	original_late_allcell	652	BMP4	up	residual	absent	absent
late_allcell	original_late_allcell	65217	PCDH15	up	residual	absent	absent
late_allcell	original_late_allcell	6525	SMTN	up	residual	absent	absent
late_allcell	original_late_allcell	65267	WNK3	down	residual	absent	absent
late_allcell	original_late_allcell	6529	SLC6A1	down	residual	absent	absent
late_allcell	original_late_allcell	652968	CASTOR1	down	core	down	eligible
late_allcell	original_late_allcell	652991	SKOR2	down	residual	absent	absent
late_allcell	original_late_allcell	653	BMP5	up	residual	absent	absent
late_allcell	original_late_allcell	653140	FAM228A	down	residual	absent	absent
late_allcell	original_late_allcell	6533	SLC6A6	up	residual	absent	absent
late_allcell	original_late_allcell	653720	GOLGA8M	up	residual	absent	absent
late_allcell	original_late_allcell	6538	SLC6A11	up	residual	absent	absent
late_allcell	original_late_allcell	654	BMP6	up	residual	absent	absent
late_allcell	original_late_allcell	6540	SLC6A13	down	residual	absent	absent
late_allcell	original_late_allcell	6541	SLC7A1	down	residual	absent	absent
late_allcell	original_late_allcell	6545	SLC7A4	down	residual	absent	absent
late_allcell	original_late_allcell	6547	SLC8A3	down	residual	absent	absent
late_allcell	original_late_allcell	6549	SLC9A2	down	residual	absent	absent
late_allcell	original_late_allcell	6550	SLC9A3	up	residual	absent	absent
late_allcell	original_late_allcell	6553	SLC9A5	up	residual	absent	absent
late_allcell	original_late_allcell	6566	SLC16A1	down	residual	absent	absent
late_allcell	original_late_allcell	6578	SLCO2A1	up	residual	absent	absent
late_allcell	original_late_allcell	6591	SNAI2	up	residual	absent	absent
late_allcell	original_late_allcell	65975	STK33	down	residual	absent	absent
late_allcell	original_late_allcell	65980	BRD9	up	residual	absent	absent
late_allcell	original_late_allcell	65989	DLK2	down	residual	absent	absent
late_allcell	original_late_allcell	65991	FUNDC2	down	residual	absent	absent
late_allcell	original_late_allcell	660	BMX	up	residual	absent	absent
late_allcell	original_late_allcell	66000	TMEM108	down	residual	absent	absent
late_allcell	original_late_allcell	6610	SMPD2	up	residual	absent	absent
late_allcell	original_late_allcell	6614	SIGLEC1	up	residual	absent	absent
late_allcell	original_late_allcell	6618	SNAPC2	down	residual	absent	absent
late_allcell	original_late_allcell	6619	SNAPC3	down	residual	absent	absent
late_allcell	original_late_allcell	6620	SNCB	down	residual	absent	absent
late_allcell	original_late_allcell	6626	SNRPA	up	residual	absent	absent
late_allcell	original_late_allcell	6632	SNRPD1	down	residual	absent	absent
late_allcell	original_late_allcell	6633	SNRPD2	down	residual	absent	absent
late_allcell	original_late_allcell	6636	SNRPF	down	residual	absent	absent
late_allcell	original_late_allcell	6649	SOD3	down	residual	absent	absent
late_allcell	original_late_allcell	6650	CAPN15	up	residual	absent	absent
late_allcell	original_late_allcell	6653	SORL1	down	residual	absent	absent
late_allcell	original_late_allcell	6658	SOX3	down	residual	absent	absent
late_allcell	original_late_allcell	666	BOK	up	residual	absent	absent
late_allcell	original_late_allcell	6660	SOX5	up	residual	absent	absent
late_allcell	original_late_allcell	6662	SOX9	down	residual	absent	absent
late_allcell	original_late_allcell	6663	SOX10	down	residual	absent	absent
late_allcell	original_late_allcell	667	DST	down	residual	absent	absent
late_allcell	original_late_allcell	6675	UAP1	up	residual	absent	absent
late_allcell	original_late_allcell	6683	SPAST	down	core	down	eligible
late_allcell	original_late_allcell	6689	SPIB	down	residual	absent	absent
late_allcell	original_late_allcell	6692	SPINT1	down	residual	absent	absent
late_allcell	original_late_allcell	6693	SPN	down	residual	absent	absent
late_allcell	original_late_allcell	6695	SPOCK1	down	residual	absent	absent
