feature_id	gene_id	mapping_status	finite_all	all_zero	eligible_preaggregate	exclusion_reason
ENSG00000134343	63982	unique	True	False	True	
ENSG00000134352	3572	unique	True	False	True	
ENSG00000134363	10468	unique	True	False	True	
ENSG00000134365	10877	unique	True	False	True	
ENSG00000134369	89796	unique	True	False	True	
ENSG00000134371	79577	unique	True	False	True	
ENSG00000134375	10440	unique	True	False	True	
ENSG00000134376	23418	unique	True	False	True	
ENSG00000134389	81494	unique	True	False	True	
ENSG00000134398	10595	unique	True	False	True	
ENSG00000134419	6210	unique	True	False	True	
ENSG00000134438	30062	unique	True	False	True	
ENSG00000134440	4677	unique	True	False	True	
ENSG00000134443	2922	unique	True	False	True	
ENSG00000134444	57614	unique	True	False	True	
ENSG00000134452	84893	unique	True	False	True	
ENSG00000134453	84991	unique	True	False	True	
ENSG00000134460	3559	unique	True	False	True	
ENSG00000134461	54522	unique	True	False	True	
ENSG00000134463	79746	unique	True	False	True	
ENSG00000134470	3601	unique	True	False	True	
ENSG00000134480	902	unique	True	False	True	
ENSG00000134489	59340	unique	True	False	True	
ENSG00000134490	85019	unique	True	False	True	
ENSG00000134504	284252	unique	True	False	True	
ENSG00000134508	91768	unique	True	False	True	
ENSG00000134516	1794	unique	True	False	True	
ENSG00000134531	2012	unique	True	False	True	
ENSG00000134532	6660	unique	True	False	True	
ENSG00000134533	85004	unique	True	False	True	
ENSG00000134538	10599	unique	True	False	True	
ENSG00000134539	3824	unique	True	False	True	
ENSG00000134545	3821	unique	True	False	True	
ENSG00000134548	80763	unique	True	False	True	
ENSG00000134551	5555	unique	True	False	True	
ENSG00000134569	4038	unique	True	False	True	
ENSG00000134571	4607	unique	True	False	True	
ENSG00000134574	1643	unique	True	False	True	
ENSG00000134575	53	unique	True	False	True	
ENSG00000134588	83844	unique	True	False	True	
ENSG00000134590	8933	unique	True	False	True	
ENSG00000134594	9363	unique	True	False	True	
ENSG00000134595	6658	unique	True	False	True	
ENSG00000134597	51634	unique	True	False	True	
ENSG00000134602	51765	unique	True	False	True	
ENSG00000134612		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000134627	143689	unique	True	False	True	
ENSG00000134640	4544	unique	True	False	True	
ENSG00000134644	9698	unique	True	False	True	
ENSG00000134668	90853	unique	True	False	True	
ENSG00000134684	8565	unique	True	False	True	
ENSG00000134686	1912	unique	True	False	True	
ENSG00000134690	55143	unique	True	False	True	
ENSG00000134697	29889	unique	True	False	True	
ENSG00000134698	192670	unique	True	False	True	
ENSG00000134709	51361	unique	True	False	True	
ENSG00000134716	1573	unique	True	False	True	
ENSG00000134717	91408	unique	True	False	True	
ENSG00000134744	23318	unique	True	False	True	
ENSG00000134748	84950	unique	True	False	True	
ENSG00000134755	1824	unique	True	False	True	
ENSG00000134757	1830	unique	True	False	True	
ENSG00000134758	51444	unique	True	False	True	
ENSG00000134759	55250	unique	True	False	True	
ENSG00000134760	1828	unique	True	False	True	
ENSG00000134762	1825	unique	True	False	True	
ENSG00000134765	1823	unique	True	False	True	
ENSG00000134769	1837	unique	True	False	True	
ENSG00000134775	80206	unique	True	False	True	
ENSG00000134779	25941	unique	True	False	True	
ENSG00000134780	747	unique	True	False	True	
ENSG00000134802	29015	unique	True	False	True	
ENSG00000134809	26519	unique	True	False	True	
ENSG00000134812	2694	unique	True	True	False	all_zero
ENSG00000134815	9704	unique	True	False	True	
ENSG00000134817	187	unique	True	False	True	
ENSG00000134824	9415	unique	True	False	True	
ENSG00000134825	746	unique	True	False	True	
ENSG00000134827	6947	unique	True	False	True	
ENSG00000134830	27202	unique	True	False	True	
ENSG00000134851	55858	unique	True	False	True	
ENSG00000134852	9575	unique	True	False	True	
ENSG00000134853	5156	unique	True	False	True	
ENSG00000134864	87769	unique	True	False	True	
ENSG00000134871	1284	unique	True	False	True	
ENSG00000134873	9071	unique	True	False	True	
ENSG00000134874	22873	unique	True	False	True	
ENSG00000134882	337867	unique	True	False	True	
ENSG00000134884	55082	unique	True	False	True	
ENSG00000134897	54841	unique	True	False	True	
ENSG00000134899	2073	unique	True	False	True	
ENSG00000134900	7174	unique	True	False	True	
ENSG00000134901	79070	unique	True	False	True	
ENSG00000134905	79587	unique	True	False	True	
ENSG00000134909	9743	unique	True	False	True	
ENSG00000134910	3703	unique	True	False	True	
ENSG00000134917	11095	unique	True	False	True	
ENSG00000134940	56	unique	True	False	True	
ENSG00000134954	2113	unique	True	False	True	
ENSG00000134955	219855	unique	True	False	True	
ENSG00000134962	152831	unique	True	False	True	
ENSG00000134970	51014	unique	True	False	True	
ENSG00000134982	324	unique	True	False	True	
ENSG00000134986	9315	unique	True	False	True	
ENSG00000134987	134430	unique	True	False	True	
ENSG00000134996	26578	unique	True	False	True	
ENSG00000135002	55312	unique	True	False	True	
ENSG00000135018	29979	unique	True	False	True	
ENSG00000135040	60560	unique	True	False	True	
ENSG00000135045	55071	unique	True	False	True	
ENSG00000135046	301	unique	True	False	True	
ENSG00000135047	1514	unique	True	False	True	
ENSG00000135048	23670	unique	True	False	True	
ENSG00000135049	23287	unique	True	False	True	
ENSG00000135052	51280	unique	True	False	True	
ENSG00000135063	9413	unique	True	False	True	
ENSG00000135069	29968	unique	True	False	True	
ENSG00000135070	81689	unique	True	False	True	
ENSG00000135074	8728	unique	True	False	True	
ENSG00000135077	84868	unique	True	False	True	
ENSG00000135083	79616	unique	True	False	True	
ENSG00000135090	51347	unique	True	False	True	
ENSG00000135093	84749	unique	True	False	True	
ENSG00000135094	10993	unique	True	False	True	
ENSG00000135097	4440	unique	True	False	True	
ENSG00000135100	6927	unique	True	False	True	
ENSG00000135108	23014	unique	True	False	True	
ENSG00000135111	6926	unique	True	False	True	
ENSG00000135114	8638	unique	True	False	True	
ENSG00000135116	8739	unique	True	False	True	
ENSG00000135119	84900	unique	True	False	True	
ENSG00000135124	5025	unique	True	False	True	
ENSG00000135127	92558	unique	True	False	True	
ENSG00000135144	1840	unique	True	False	True	
ENSG00000135148	10906	unique	True	False	True	
ENSG00000135164	9988	unique	True	False	True	
ENSG00000135175	4951	unique	True	False	True	
ENSG00000135185	79161	unique	True	False	True	
ENSG00000135205	57639	unique	True	False	True	
ENSG00000135211	85025	unique	True	False	True	
ENSG00000135218	948	unique	True	False	True	
ENSG00000135220	79799	unique	True	False	True	
ENSG00000135222	1447	unique	True	True	False	all_zero
ENSG00000135226	54490	unique	True	True	False	all_zero
ENSG00000135241	50640	unique	True	False	True	
ENSG00000135245	29923	unique	True	False	True	
ENSG00000135248	84691	unique	True	False	True	
ENSG00000135249	60561	unique	True	False	True	
ENSG00000135250	6733	unique	True	False	True	
ENSG00000135253	375616	unique	True	False	True	
ENSG00000135269	26136	unique	True	False	True	
ENSG00000135272	29969	unique	True	False	True	
ENSG00000135297	25821	unique	True	False	True	
ENSG00000135298	577	unique	True	False	True	
ENSG00000135299	22881	unique	True	False	True	
ENSG00000135312	3351	unique	True	False	True	
ENSG00000135314	80759	unique	True	False	True	
ENSG00000135315	22832	unique	True	False	True	
ENSG00000135316	10492	unique	True	False	True	
ENSG00000135317	57231	unique	True	False	True	
ENSG00000135318	4907	unique	True	False	True	
ENSG00000135324	112609	unique	True	False	True	
ENSG00000135333	2045	unique	True	False	True	
ENSG00000135334	55122	unique	True	False	True	
ENSG00000135336	23595	unique	True	False	True	
ENSG00000135338	167691	unique	True	False	True	
ENSG00000135341	6885	unique	True	False	True	
ENSG00000135346	1081	unique	True	False	True	
ENSG00000135355	84694	unique	True	True	False	all_zero
ENSG00000135362	79899	unique	True	False	True	
ENSG00000135363	4005	unique	True	False	True	
ENSG00000135365	51317	unique	True	False	True	
ENSG00000135372	55226	unique	True	False	True	
ENSG00000135373	26298	unique	True	False	True	
ENSG00000135374	2001	unique	True	False	True	
ENSG00000135378	79056	unique	True	False	True	
ENSG00000135387	4076	unique	True	False	True	
ENSG00000135390	517	unique	True	False	True	
ENSG00000135392	85406	unique	True	False	True	
ENSG00000135404	967	unique	True	False	True	
ENSG00000135406	5630	unique	True	False	True	
ENSG00000135407	10677	unique	True	False	True	
ENSG00000135409	269	unique	True	False	True	
ENSG00000135413	90070	unique	True	True	False	all_zero
ENSG00000135414	10220	unique	True	False	True	
ENSG00000135423	27165	unique	True	False	True	
ENSG00000135424	3679	unique	True	False	True	
ENSG00000135426	9840	unique	True	False	True	
ENSG00000135436	84070	unique	True	False	True	
ENSG00000135437	5959	unique	True	False	True	
ENSG00000135439	116986	unique	True	False	True	
ENSG00000135441	2647	unique	True	False	True	
ENSG00000135443	3891	unique	True	False	True	
ENSG00000135446	1019	unique	True	False	True	
ENSG00000135447	5502	unique	True	False	True	
ENSG00000135451	10024	unique	True	False	True	
ENSG00000135452	6302	unique	True	False	True	
ENSG00000135454	2583	unique	True	False	True	
ENSG00000135457	7024	unique	True	False	True	
ENSG00000135469	93058	unique	True	False	True	
ENSG00000135472	23017	unique	True	False	True	
ENSG00000135473	9924	unique	True	False	True	
ENSG00000135476	9700	unique	True	False	True	
ENSG00000135477	85349	unique	True	False	True	
ENSG00000135480	3855	unique	True	False	True	
ENSG00000135482	84872	unique	True	False	True	
ENSG00000135486	3178	unique	True	False	True	
ENSG00000135502		unmapped	True	False	False	not_unique_one_to_one_mapping
ENSG00000135503	91	unique	True	False	True	
ENSG00000135506	10956	unique	True	False	True	
ENSG00000135517	4284	unique	True	False	True	
ENSG00000135519	23416	unique	True	False	True	
ENSG00000135521	84946	unique	True	False	True	
ENSG00000135525	9053	unique	True	False	True	
ENSG00000135535	8763	unique	True	False	True	
ENSG00000135537	246269	unique	True	False	True	
ENSG00000135540	57224	unique	True	False	True	
ENSG00000135541	54806	unique	True	False	True	
ENSG00000135547	23493	unique	True	False	True	
ENSG00000135549	5570	unique	True	False	True	
ENSG00000135569	9038	unique	True	False	True	
ENSG00000135577	4829	unique	True	False	True	
ENSG00000135587	6610	unique	True	False	True	
ENSG00000135596	64780	unique	True	False	True	
ENSG00000135597	85021	unique	True	False	True	
ENSG00000135604	8676	unique	True	False	True	
ENSG00000135605	7006	unique	True	False	True	
ENSG00000135617	84279	unique	True	False	True	
ENSG00000135622	10505	unique	True	False	True	
ENSG00000135624	10574	unique	True	False	True	
ENSG00000135625	1961	unique	True	False	True	
ENSG00000135631	26056	unique	True	False	True	
ENSG00000135632	10322	unique	True	False	True	
ENSG00000135636	8291	unique	True	False	True	
ENSG00000135637	84865	unique	True	False	True	
ENSG00000135638	2016	unique	True	False	True	
ENSG00000135643	27345	unique	True	False	True	
ENSG00000135655	9958	unique	True	False	True	
ENSG00000135677	2799	unique	True	False	True	
ENSG00000135678	1368	unique	True	False	True	
ENSG00000135679	4193	unique	True	False	True	
ENSG00000135686	79786	unique	True	False	True	
ENSG00000135697	53630	unique	True	False	True	
ENSG00000135698	10200	unique	True	False	True	
ENSG00000135702	23563	unique	True	False	True	
ENSG00000135709	9764	unique	True	False	True	
ENSG00000135720	1783	unique	True	False	True	
ENSG00000135722	55336	unique	True	False	True	
ENSG00000135723	29109	unique	True	False	True	
ENSG00000135736	92922	unique	True	False	True	
ENSG00000135740	6553	unique	True	False	True	
ENSG00000135744	183	unique	True	False	True	
ENSG00000135747	100533111	unique	True	False	True	
ENSG00000135749	80003	unique	True	False	True	
ENSG00000135750	3775	unique	True	False	True	
ENSG00000135763	9816	unique	True	False	True	
ENSG00000135766	54583	unique	True	False	True	
ENSG00000135773	10753	unique	True	False	True	
ENSG00000135775	22796	unique	True	False	True	
ENSG00000135776	23456	unique	True	False	True	
ENSG00000135778	84284	unique	True	False	True	
ENSG00000135801	27097	unique	True	False	True	
ENSG00000135821	2752	unique	True	False	True	
ENSG00000135823	10228	unique	True	False	True	
ENSG00000135824	85397	unique	True	False	True	
ENSG00000135828	6041	unique	True	False	True	
ENSG00000135829	1660	unique	True	False	True	
ENSG00000135835	57710	unique	True	False	True	
ENSG00000135837	9857	unique	True	False	True	
ENSG00000135838	80896	unique	True	False	True	
ENSG00000135842	116496	unique	True	False	True	
ENSG00000135845	5279	unique	True	False	True	
ENSG00000135862	3915	unique	True	False	True	
ENSG00000135870	149041	unique	True	False	True	
ENSG00000135898	9290	unique	True	False	True	
ENSG00000135899	3431	unique	True	False	True	
ENSG00000135900	65080	unique	True	False	True	
ENSG00000135902	1144	unique	True	True	False	all_zero
ENSG00000135903	5077	unique	True	False	True	
ENSG00000135905	55619	unique	True	False	True	
ENSG00000135912	9654	unique	True	False	True	
ENSG00000135913	57695	unique	True	False	True	
ENSG00000135914	3357	unique	True	False	True	
ENSG00000135916	81618	unique	True	False	True	
ENSG00000135917	80704	unique	True	False	True	
ENSG00000135919	5270	unique	True	False	True	
ENSG00000135924	3300	unique	True	False	True	
ENSG00000135925	80326	unique	True	False	True	
ENSG00000135926	64114	unique	True	False	True	
ENSG00000135929	1593	unique	True	False	True	
ENSG00000135930	9470	unique	True	False	True	
ENSG00000135931	80210	unique	True	False	True	
ENSG00000135932	51719	unique	True	False	True	
ENSG00000135940	1329	unique	True	False	True	
ENSG00000135945	51455	unique	True	False	True	
ENSG00000135951	80705	unique	True	False	True	
ENSG00000135953	84804	unique	True	False	True	
ENSG00000135956	55654	unique	True	False	True	
ENSG00000135960	10913	unique	True	False	True	
ENSG00000135966	9392	unique	True	False	True	
ENSG00000135968	9648	unique	True	False	True	
ENSG00000135972	64965	unique	True	False	True	
ENSG00000135973	11250	unique	True	False	True	
ENSG00000135974	79074	unique	True	False	True	
ENSG00000135976	375248	unique	True	False	True	
ENSG00000135999	26122	unique	True	False	True	
ENSG00000136002	50649	unique	True	False	True	
ENSG00000136003	23479	unique	True	False	True	
ENSG00000136010	160428	unique	True	False	True	
ENSG00000136011	55576	unique	True	False	True	
ENSG00000136014	84101	unique	True	False	True	
ENSG00000136021	55681	unique	True	False	True	
ENSG00000136026	10970	unique	True	False	True	
ENSG00000136040	10154	unique	True	False	True	
ENSG00000136044	55198	unique	True	False	True	
ENSG00000136045	11137	unique	True	False	True	
ENSG00000136048	55332	unique	True	False	True	
ENSG00000136051	23325	unique	True	False	True	
ENSG00000136052	84102	unique	True	False	True	
ENSG00000136059	50853	unique	True	False	True	
ENSG00000136068	2317	unique	True	False	True	
ENSG00000136098	4752	unique	True	False	True	
ENSG00000136099	5100	unique	True	False	True	
ENSG00000136100	51028	unique	True	False	True	
ENSG00000136104	79621	unique	True	False	True	
ENSG00000136108	26586	unique	True	False	True	
ENSG00000136110	11061	unique	True	False	True	
ENSG00000136111	9882	unique	True	False	True	
