gene	direction	source_log2fc	module_id	source_contrast	audit_only	direction_source_a	direction_source_b	source_a_log2fc	source_b_log2fc
SH3GLB2	up	0.586415648	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SH3PXD2A	up	0.714253353	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SH3RF2	up	1.912361798	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SHANK3	up	1.065525935	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SHARPIN	up	0.602929482	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SHB	up	1.023354134	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SHE	up	1.440248321	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SHF	up	0.637531091	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SHISA6	down	-0.627034119	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SHISAL1	down	-1.131051875	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SHISAL2A	down	-1.151398464	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SHLD3	down	-1.103954281	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SHPK	up	0.692460735	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SHROOM1	up	0.892467086	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SHROOM3	up	0.807886208	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SHROOM4	up	1.072978914	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SIDT1	up	0.709041067	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SIGLEC1	up	0.779878651	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SIGLEC11	up	1.136102183	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SIPA1	up	0.759554917	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SIRT1	down	-0.588222831	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SIRT7	up	0.680081386	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SIX1	down	-0.742865713	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SIX2	down	-0.604212495	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SIX4	down	-1.046299993	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SIX5	up	0.591506387	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SKIL	down	-0.87819845	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SKOR2	down	-0.836271117	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SKP2	up	1.028147521	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLAMF1	up	0.699590244	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC10A4	down	-1.774821191	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC16A1	down	-1.353256554	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC16A10	down	-0.717773134	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC16A12	down	-0.969703268	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC16A4	down	-0.592461872	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC16A5	up	1.279348298	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC16A9	down	-0.826434745	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC17A6	down	-1.08800742	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC17A7	down	-0.919443567	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC17A9	up	1.480748902	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC19A2	down	-0.697741541	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC19A3	up	2.102592383	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC1A4	down	-0.909968809	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC22A18AS	down	-0.67402463	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC22A6	down	-1.470204939	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC23A3	up	1.615565456	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC24A2	down	-0.982514827	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC24A4	down	-0.952494074	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC25A32	down	-0.724977999	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC25A33	down	-1.228062646	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC25A34	up	0.829612125	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC25A37	up	0.593413291	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC25A45	up	0.647039087	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC25A46	down	-0.953668068	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC25A53	down	-0.815837144	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC26A2	down	-1.015765768	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC27A3	up	0.704650414	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC2A4	up	1.595413129	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC2A4RG	up	0.930277305	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC30A3	up	0.720446617	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC30A6	down	-0.604450521	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC31A1	down	-0.842832614	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC35A2	down	-0.850374188	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC35B2	down	-0.754140973	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC35F3	down	-0.96681983	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC35G1	down	-1.268735443	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC38A2	down	-1.130090858	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC39A12	up	0.622555829	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC39A6	down	-0.947524233	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC43A3	up	0.765568781	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC44A5	down	-0.649620031	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC46A3	down	-0.744808674	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC47A1	down	-1.52460481	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC49A3	up	0.919211615	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC4A10	down	-0.945912254	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC4A4	down	-1.494839472	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC6A1	down	-0.687860863	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC6A11	up	0.628110593	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC6A13	down	-1.103279568	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC6A15	down	-0.959295404	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC6A6	up	0.681131395	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC7A1	down	-1.074764199	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC7A10	up	2.461751687	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC7A14	down	-0.972230454	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC7A4	down	-0.981360388	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC7A9	up	0.784802401	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC8A3	down	-0.706630633	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC9A2	down	-0.741921887	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC9A3	up	0.666879854	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC9A5	up	0.655447714	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC9A6	down	-0.799224893	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC9A7	down	-0.585192273	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLC9B2	down	-0.922320021	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLCO2A1	up	0.953624963	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLCO3A1	up	0.58643835	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLCO4A1	up	0.874986584	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLCO4C1	down	-1.672829337	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLCO5A1	down	-0.695997068	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLFN13	up	1.154208871	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLITRK1	down	-1.032393878	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLITRK2	down	-1.181836035	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLITRK3	down	-1.101617554	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SLITRK4	down	-1.232526771	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SMAD3	up	0.610023626	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SMAD6	up	0.907224066	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SMC4	down	-0.621264421	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SMG1	down	-0.875153403	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SMG9	up	0.725201385	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SMIM10L1	down	-0.992953791	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SMIM13	down	-0.628121933	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SMIM20	down	-0.97222235	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SMIM26	down	-0.859583558	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SMIM27	down	-0.738606072	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SMIM28	down	-1.142741422	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SMIM4	down	-1.592337207	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SMIM5	up	0.974579878	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SMKR1	down	-1.355687178	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SMOC1	down	-0.604465942	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SMPD2	up	0.647501047	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SMPD3	up	0.909629357	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SMTN	up	0.611315069	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SMU1	down	-1.652442619	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SMYD3	down	-0.71149966	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SNAI2	up	0.858066286	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SNAI3	up	0.722491851	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SNAP91	down	-0.903564081	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SNAPC2	down	-0.77848108	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SNAPC3	down	-0.592238065	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SNAPC5	down	-0.723841888	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SNCB	down	-1.344717235	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SNED1	up	1.409775647	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SNRPA	up	0.658667327	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SNRPD1	down	-0.909242912	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SNRPD2	down	-1.000547807	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SNRPF	down	-0.911768021	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SNX19	up	0.788072183	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SNX21	up	0.681885962	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SNX22	down	-1.583926146	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SNX7	down	-0.815036885	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SOCS1	up	1.353777122	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SOCS5	down	-1.007380399	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SOD3	down	-0.639251085	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SOHLH1	down	-1.229789766	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SORBS3	up	0.661614447	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SORL1	down	-0.863246336	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SORT1	down	-0.694960988	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SOSTDC1	down	-1.144162424	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SOX10	down	-0.625869323	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SOX17	up	0.808900159	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SOX18	up	0.597843309	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SOX3	down	-1.412903442	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SOX5	up	0.738871025	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SOX9	down	-0.865531625	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SPACA9	down	-1.18698277	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SPART	down	-0.621029991	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SPATA22	down	-0.828186045	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SPATA4	down	-1.021644925	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SPATA6	down	-0.664622227	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SPATA9	up	0.756581098	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SPATC1L	down	-0.892942145	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SPC25	down	-1.457424751	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SPCS1	down	-0.705885784	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SPEG	up	0.780364083	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SPHK1	up	0.644478783	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SPHK2	down	-0.773081579	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SPHKAP	down	-0.839502714	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SPIB	down	-1.010434758	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SPINT1	down	-1.123353191	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SPINT2	down	-0.938284606	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SPN	down	-0.72457869	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SPOCK1	down	-0.779689178	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SPOCK2	down	-0.791757524	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SPOCK3	down	-1.11010481	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SPON1	down	-1.755127915	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SPON2	up	0.776313421	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SPPL2A	down	-0.673659871	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SPPL3	down	-0.77923588	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SPRED1	down	-0.65077347	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SPRED3	up	0.893249612	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SPSB1	up	0.671637519	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SPTBN2	down	-0.718034906	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SQLE	down	-1.494079223	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SRD5A1	down	-0.924029844	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SREK1IP1	down	-0.974748261	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SRGAP3	down	-0.601003021	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SRGN	up	0.642751664	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SRPX2	up	0.734167314	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SRRM5	up	0.931883278	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SRSF1	up	1.060753233	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SRSF10	up	0.622049532	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SRSF12	down	-1.240026898	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SSBP4	up	0.637788901	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SSC4D	down	-0.833761761	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SSC5D	up	1.365092312	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SSR1	down	-1.475781234	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SSR4	down	-0.931093656	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
SSX2IP	down	-0.633052162	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
ST3GAL2	up	0.609483007	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
ST6GALNAC4	up	0.853555192	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
ST6GALNAC6	up	0.899150454	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
ST8SIA5	down	-0.712617111	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
STAB1	up	1.02319165	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
STAC	down	-0.893594894	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
STAC3	up	1.605437595	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
STAP1	up	1.112397636	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
STARD3	up	0.616074552	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
STARD4	down	-0.986010135	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
STARD5	up	0.942973612	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
STARD7	down	-0.708843475	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
STAT4	up	0.585826905	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
STEAP1B	up	2.319588352	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
STEAP2	down	-1.279904688	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
STEAP3	down	-0.826518992	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
STEAP4	down	-1.920931069	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
STK19	up	0.594968838	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
STK25	up	0.677725661	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
STK32A	up	0.676224466	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
STK33	down	-0.923850262	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
STK35	up	0.702683968	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
STMN3	down	-0.681751488	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
STON1	down	-0.641416548	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
STRBP	down	-0.814491626	late_allcell_residual	late_allcell_DPN_vs_diabetes	False				
