contrast_id	matrix_sample	score
late_neuron_DPN_vs_diabetes	AA020300_38	0.0008355451555764962
late_neuron_DPN_vs_diabetes	AA020301_38	-0.005462695975156452
late_neuron_DPN_vs_diabetes	AA020302_38	-0.008452334587642364
late_neuron_DPN_vs_diabetes	AA020339_41	-0.0006528374156694605
late_neuron_DPN_vs_diabetes	AA020418_41	-0.008102003507714811
late_neuron_DPN_vs_diabetes	AA020583_38	-0.003378064665353106
late_neuron_DPN_vs_diabetes	AA020584_41	0.0028510402887067174
late_neuron_DPN_vs_diabetes	AA020585_41	-0.0035773076622746466
late_neuron_DPN_vs_diabetes	AA020661_38	-0.014541703733336735
late_neuron_DPN_vs_diabetes	AA020662_38	0.0036931578690658773
late_neuron_DPN_vs_diabetes	AA020664_38	0.0070816908570322246
late_neuron_DPN_vs_diabetes	AA020665_44	-0.0015081502371584524
late_neuron_DPN_vs_diabetes	AA029458_41	-0.0021391413348796837
late_neuron_DPN_vs_diabetes	AA029461_38	-0.003126479530453072
late_neuron_DPN_vs_diabetes	AA029479_41	-0.007933708280167616
late_neuron_DPN_vs_diabetes	AA029481_38	-0.004758454964397425
late_neuron_DPN_vs_diabetes	AA044985_41	0.00118427367877047
late_neuron_DPN_vs_diabetes	AA044986_41	0.0017873137304688438
late_neuron_DPN_vs_diabetes	AA044987_38	-0.00792554169724543
late_neuron_DPN_vs_diabetes	AA056589_39	-0.002873218351121247
late_neuron_DPN_vs_diabetes	AA056590_42	-0.011019630474878146
late_neuron_DPN_vs_diabetes	AA057010_39	-0.01048438072515099
late_neuron_DPN_vs_diabetes	AA057011_39	-0.004073961672889918
late_neuron_DPN_vs_diabetes	AA109619_17	-0.0120597034427034
late_neuron_DPN_vs_diabetes	AA109620_20	-0.015635618513096534
late_neuron_DPN_vs_diabetes	AA109621_20	-0.005532059963694137
late_neuron_DPN_vs_diabetes	AA109622_20	-0.00769286599692498
late_neuron_DPN_vs_diabetes	AA115793_20	-0.0038094925697533186
late_neuron_DPN_vs_diabetes	AA115795_17	0.0019594240193785833
late_neuron_DPN_vs_diabetes	AA115826_20	-0.0005130632887185224
late_neuron_DPN_vs_diabetes	AA115827_20	-0.009648698567508496
late_neuron_DPN_vs_diabetes	AA125499_20	-0.0036244935883977952
late_neuron_DPN_vs_diabetes	AA125503_17	-0.007946485166329655
late_neuron_DPN_vs_diabetes	AA125504_17	-0.0077942113068214525
late_neuron_DPN_vs_diabetes	AA144829_17	-0.009415473284187709
late_neuron_DPN_vs_diabetes	AA144830_20	-0.010252244109588297
late_neuron_DPN_vs_diabetes	AA144832_17	-0.004183801110877836
late_neuron_DPN_vs_diabetes	AA144919_20	-0.011582729962586996
late_neuron_DPN_vs_diabetes	AA144920_20	-0.0041131836321731535
late_neuron_DPN_vs_diabetes	AA144922_20	0.0014593838006111692
late_neuron_DPN_vs_diabetes	AA144923_17	-0.01091131065750725
late_neuron_DPN_vs_diabetes	AA191419_17	-0.003649079947665855
late_neuron_DPN_vs_diabetes	AA191420_17	-0.009006971441987567
late_neuron_DPN_vs_diabetes	AA191441_20	-0.003774314008609274
late_neuron_DPN_vs_diabetes	AA191442_20	-0.006340823577473946
late_neuron_DPN_vs_diabetes	AA191443_17	-0.004266081087292067
late_neuron_DPN_vs_diabetes	AA191444_17	-0.005277236645862729
late_neuron_DPN_vs_diabetes	AA233470_17	-0.002996778467281344
late_neuron_DPN_vs_diabetes	AA233471_20	-0.011237926732302929
late_neuron_DPN_vs_diabetes	AA233472_17	-0.009380531458414394
late_neuron_DPN_vs_diabetes	AA244928_20	-0.002165960145437594
late_neuron_DPN_vs_diabetes	AA244929_17	0.0014698048811326858
late_neuron_DPN_vs_diabetes	AA244931_17	-0.006284954554892468
late_neuron_DPN_vs_diabetes	AA278922_20	0.0059665328833618525
late_neuron_DPN_vs_diabetes	AA286956_20	-0.0041397924778790104
late_neuron_DPN_vs_diabetes	AA286958_20	-0.004918322202781558
late_neuron_DPN_vs_diabetes	AA287626_17	-0.004531321286347971
late_neuron_DPN_vs_diabetes	AA308458_20	-0.003914409381783897
late_neuron_DPN_vs_diabetes	AA308521_20	-0.0013016230346056396
late_neuron_DPN_vs_diabetes	AA308522_17	-0.011294254528086259
late_neuron_DPN_vs_diabetes	AA308523_17	-0.00244109703779697
late_neuron_DPN_vs_diabetes	AA309511_20	0.0019445123155828817
late_neuron_DPN_vs_diabetes	AA316138_20	-0.003120975826767569
late_neuron_DPN_vs_diabetes	AA316176_20	-0.0010004258297165447
late_neuron_DPN_vs_diabetes	AA316218_17	-0.0027423929261665494
late_neuron_DPN_vs_diabetes	AA316336_17	-0.00275845628717597
late_neuron_DPN_vs_diabetes	AA316338_20	-0.00024488515646968467
late_neuron_DPN_vs_diabetes	AA316340_20	-8.308204214921983e-05
late_neuron_DPN_vs_diabetes	AA317014_20	-0.0010656561352286181
late_neuron_DPN_vs_diabetes	AA317015_17	-0.004748947755894607
late_neuron_DPN_vs_diabetes	AA322605_17	-0.01146196080422332
late_neuron_DPN_vs_diabetes	AA322607_20	0.004045593321723551
late_neuron_DPN_vs_diabetes	AA322608_17	-0.008108515567602503
late_neuron_DPN_vs_diabetes	AA334336_17	-0.0032289198070532196
late_neuron_DPN_vs_diabetes	AA334456_17	-0.009180428655423518
late_neuron_DPN_vs_diabetes	AA340667_17	-0.011673328221529056
late_neuron_DPN_vs_diabetes	AA340686_20	-0.005463686484346204
