gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene_recovered_from_excel_date	direction	passes_fdr_0_05	passes_abs_log2fc_0_585	primary_signature_member	source_sheet	contrast_id	biological_level	effect_orientation	evidence_status	gene_input	human_gene_id	mapping_method	current_human_symbol	target_current_symbol	baseMean	target_log2FoldChange	target_stat	target_padj	target_source_symbol	mapped_to_target_universe
TMEM255A	7.560000000000001e-63	-1.238723864	0.026	0.048	1.41e-58	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TMEM255A	55026	official_exact	TMEM255A	TMEM255A	21656.2247668953	-0.589243292344279	-1.99179321348169	0.314678138194338	TMEM255A	True
TMEM267	4.38e-26	-0.740975491	0.07	0.097	8.14e-22	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TMEM267	64417	official_exact	TMEM267	TMEM267	2417.68404787944	-0.0414492628772121	-0.310128070919888	0.806428652914455	TMEM267	True
TMEM271	1.19e-66	-0.658273034	0.017	0.028	2.1999999999999997e-62	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TMEM271	112441426	official_exact	TMEM271							False
TMEM272	8.56e-10	-1.29194583	0.017	0.031	1.59e-05	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TMEM272	283521	official_exact	TMEM272	TMEM272	229.909115658033	-0.617711216027506	-2.10979703068035	0.196951724165648	LINC00282	True
TMEM30A	8.49e-13	-0.990490765	0.096	0.158	1.58e-08	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TMEM30A	55754	unique_synonym	CDC50A	CDC50A	50762.0306830543	-0.0965104097156235	-0.588183467582535	0.919280564895797	TMEM30A	True
TMEM33	2.3e-140	-0.854754408	0.176	0.259	4.28e-136	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TMEM33	55161	official_exact	TMEM33	TMEM33	10109.6500543535	-0.157163418900674	-1.14920580580902	0.633472826519	TMEM33	True
TMEM35A	2.03e-114	-0.627667967	0.047	0.08	3.7700000000000004e-110	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TMEM35A	59353	official_exact	TMEM35A	TMEM35A	7861.93646176575	-0.296416529374812	-1.42551579532149	0.511332977148059	TMEM35A	True
TMEM38A	2.25e-54	-1.039485164	0.039	0.071	4.18e-50	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TMEM38A	79041	official_exact	TMEM38A	TMEM38A	3134.8087131017	-0.740818679825958	-3.27162343923254	0.0411175449583041	TMEM38A	True
TMEM38B	6.3e-50	-0.683746541	0.044	0.069	1.17e-45	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TMEM38B	55151	official_exact	TMEM38B	TMEM38B	1251.7663541292	0.0125842531401509	0.0738265572211886	1.0	TMEM38B	True
TMEM39A	2.27e-45	-0.644291269	0.149	0.172	4.23e-41	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TMEM39A	55254	official_exact	TMEM39A	TMEM39A	4347.34257834594	0.28067395232996	1.79886861583483	0.3606270047093	TMEM39A	True
TMEM45B	6.29e-14	-0.891489648	0.006	0.012	1.17e-09	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TMEM45B	120224	official_exact	TMEM45B	TMEM45B	601.768428431676	-1.86387390748098	-2.27964152155191	0.161521332688377	TMEM45B	True
TMEM47	1.9299999999999998e-89	-1.285145818	0.077	0.145	3.58e-85	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TMEM47	83604	official_exact	TMEM47	TMEM47	9948.62649180824	-0.224546530953536	-1.4315812423887	0.497175215655184	TMEM47	True
TMEM51	9.55e-29	-0.752920139	0.042	0.065	1.7699999999999998e-24	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TMEM51	55092	official_exact	TMEM51	TMEM51	757.14890639305	-0.118997414835897	-0.519400655160416	0.653875373580667	TMEM51	True
TMEM53	2.34e-20	-0.737442638	0.057	0.08	4.35e-16	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TMEM53	79639	official_exact	TMEM53	TMEM53	928.226289133022	-0.208984147051126	-1.14357584651687	0.502998890523796	TMEM53	True
TMEM59	7.970000000000001e-70	-1.038171665	0.135	0.218	1.48e-65	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TMEM59	9528	official_exact	TMEM59	TMEM59	29874.0888652552	-0.104896448868397	-0.917396814523287	0.763271574781393	TMEM59	True
TMEM59L	2.87e-90	-0.655966386	0.083	0.124	5.3300000000000005e-86	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TMEM59L	25789	official_exact	TMEM59L	TMEM59L	2837.83394812649	-1.13214213055986	-3.76535542190415	0.0103110844937788	TMEM59L	True
TMEM60	1.28e-81	-0.909853606	0.025	0.046	2.3800000000000002e-77	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TMEM60	85025	official_exact	TMEM60	TMEM60	1714.01562069249	-0.240923121968209	-1.44002127288246	0.40155938341811	TMEM60	True
TMEM63C	1.1299999999999999e-95	-0.764640295	0.041	0.072	2.11e-91	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TMEM63C	57156	official_exact	TMEM63C	TMEM63C	7556.56538454001	-0.658301038995298	-1.55759444609767	0.460900394695349	TMEM63C	True
TMEM64	3.1399999999999996e-67	-0.692341023	0.098	0.141	5.83e-63	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TMEM64	169200	official_exact	TMEM64	TMEM64	4539.19746779812	0.0935499326684691	0.580698065909734	0.880407740063754	TMEM64	True
TMEM70	8.869999999999999e-48	-0.619749955	0.058	0.079	1.65e-43	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TMEM70	54968	official_exact	TMEM70	TMEM70	2310.20790529115	-0.203776711723597	-1.26472271346344	0.524982093595208	TMEM70	True
TMEM72	2.08e-57	-0.799017014	0.018	0.033	3.8599999999999997e-53	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TMEM72	643236	official_exact	TMEM72	TMEM72	1833.00330555615	-1.31033026589146	-3.12297181904504	0.055232793293386	TMEM72	True
TMEM97	3.19e-89	-1.408701063	0.063	0.145	5.92e-85	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TMEM97	27346	official_exact	TMEM97	TMEM97	12785.1869778319	0.0580351102281424	0.130053746159795	1.0	TMEM97	True
TMEM9B	1.51e-127	-0.746341058	0.112	0.172	2.8000000000000002e-123	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TMEM9B	56674	official_exact	TMEM9B	TMEM9B	7415.04021939983	-0.115978089812245	-0.924135727866944	0.714446136181553	TMEM9B	True
TMOD1	3.83e-205	-0.630430023	0.295	0.394	7.11e-201	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TMOD1	7111	official_exact	TMOD1	TMOD1	17148.0144275654	-0.347689978208089	-1.10122534084578	0.638023258566782	TMOD1	True
TMPPE	4.58e-17	-0.612560037	0.049	0.064	8.5e-13	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TMPPE	643853	official_exact	TMPPE	TMPPE	176.971700489622	0.294856521200968	0.702772269768642	0.700021303050312	TMPPE	True
TMPRSS2	3.5600000000000004e-66	-1.013253038	0.032	0.06	6.62e-62	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TMPRSS2	7113	official_exact	TMPRSS2	TMPRSS2	714.722677212496	-0.664930496401471	-2.20967970563939	0.15152948093453	TMPRSS2	True
TMSB4Y	7.42e-07	-0.697720346	0.009	0.01	0.013785757	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TMSB4Y	9087	official_exact	TMSB4Y	TMSB4Y	368.979340948093	-0.667693900704972	-2.6394249867759	0.096070914927836	TMSB4Y	True
TMTC3	6.53e-57	-0.622166365	0.085	0.119	1.2099999999999998e-52	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TMTC3	160418	official_exact	TMTC3	TMTC3	4930.57872951378	0.0558352237530116	0.301485087386896	1.0	TMTC3	True
TMX1	1.04e-19	-0.679237215	0.1	0.138	1.94e-15	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TMX1	81542	official_exact	TMX1	TMX1	5031.11938456051	0.188345178389572	1.08370254264328	0.667514319983635	TMX1	True
TMX4	4.0800000000000005e-129	-0.784347857	0.163	0.226	7.58e-125	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TMX4	56255	official_exact	TMX4	TMX4	26956.1630396132	0.077311140641514	0.378163156333572	1.0	TMX4	True
TNF	3.08e-12	-0.956091318	0.006	0.01	5.73e-08	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TNF	7124	official_exact	TNF	TNF	98.5541489076322	-1.9023980651436	-3.30938748584637	0.0328209014072868	TNF	True
TNFRSF11A	3.93e-16	-0.875996093	0.021	0.034	7.31e-12	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TNFRSF11A	8792	official_exact	TNFRSF11A	TNFRSF11A	875.567156496658	0.55388203813742	1.67934271435204	0.317840352085571	TNFRSF11A	True
TNKS2	2.41e-09	-0.926785288	0.276	0.363	4.49e-05	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TNKS2	80351	official_exact	TNKS2	TNKS2	15290.8081965714	-0.0568407369386316	-0.39096412324733	1.0	TNKS2	True
TNNC1	3.66e-08	-0.615864138	0.044	0.076	0.00068074	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TNNC1	7134	official_exact	TNNC1	TNNC1	1764.69740992104	0.216418844056046	0.50397283713828	0.74134417285606	TNNC1	True
TNR	3.54e-51	-0.667858568	0.012	0.02	6.58e-47	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TNR	7143	official_exact	TNR	TNR	894.38463591665	-0.191830819732973	-0.526449034614475	0.73553286210904	TNR	True
TOB1	2.11e-62	-0.642386787	0.216	0.296	3.9200000000000005e-58	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TOB1	10140	official_exact	TOB1	TOB1	7745.59127627182	0.38512238906606	2.58254787679374	0.137934563898207	TOB1	True
TOMM20	2.77e-133	-0.708986958	0.141	0.2	5.1500000000000006e-129	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TOMM20	9804	official_exact	TOMM20	TOMM20	34957.6275340648	-0.0803512182277585	-0.503610572982503	0.931114663655518	TOMM20	True
TOMM34	5.22e-117	-0.906977408	0.062	0.097	9.69e-113	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TOMM34	10953	official_exact	TOMM34	TOMM34	9277.5530513226	-0.567716416516311	-2.75223282402632	0.102628512472572	TOMM34	True
TOMM7	4.29e-264	-0.61498192	0.206	0.255	7.98e-260	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TOMM7	54543	official_exact	TOMM7	TOMM7	19545.0288209718	0.135745475651876	0.927048005927837	0.721501907984346	TOMM7	True
TOMM70	6.940000000000001e-37	-0.593561548	0.108	0.134	1.29e-32	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TOMM70	9868	official_exact	TOMM70	TOMM70	14141.0107790271	-0.127299960185395	-0.756292745444164	0.795593164398508	TOMM70	True
TOPORS	5.01e-11	-0.845337158	0.074	0.103	9.32e-07	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TOPORS	10210	official_exact	TOPORS	TOPORS	2928.56345619026	0.24359748262699	1.47494006862404	0.3880990518179	TOPORS	True
TP53RK	4.03e-22	-0.636690656	0.072	0.098	7.5e-18	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TP53RK	112858	official_exact	TP53RK	TP53RK	1450.31375438573	0.0475287506510194	0.287051486211727	0.928445827035019	TP53RK	True
TPBGL	6.09e-81	-0.907655289	0.031	0.061	1.13e-76	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TPBGL	100507050	official_exact	TPBGL	TPBGL	2288.79846124457	-1.08543579210172	-3.52558252469784	0.0184923831490224	TPBGL	True
TPD52	9.33e-233	-0.635366616	0.136	0.173	1.7299999999999998e-228	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TPD52	7163	official_exact	TPD52	TPD52	21247.1490850211	-0.551871147838101	-2.59136984255516	0.145037169429868	TPD52	True
TPM4	2.1499999999999998e-24	-0.788581748	0.151	0.2	4e-20	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TPM4	7171	official_exact	TPM4	TPM4	32651.7625527205	0.410229414961627	2.06816341795337	0.262110001441645	TPM4	True
TRAM1	1.55e-76	-0.804072819	0.189	0.271	2.87e-72	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TRAM1	23471	official_exact	TRAM1	TRAM1	19424.5962552859	0.226122930453538	1.87065956200475	0.326904887383032	TRAM1	True
TRAM1L1	1.2e-77	-0.729468735	0.023	0.037	2.23e-73	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TRAM1L1	133022	official_exact	TRAM1L1	TRAM1L1	855.851545023452	-0.224386557831333	-1.0699144785815	0.47077832446735	TRAM1L1	True
TRAPPC1	7.09e-155	-0.71229575	0.099	0.137	1.32e-150	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TRAPPC1	58485	official_exact	TRAPPC1	TRAPPC1	7854.86789799331	-0.446185275945076	-2.33973668850581	0.18639373004844	TRAPPC1	True
TRAPPC3L	5.4000000000000005e-170	-0.810286653	0.034	0.058	1.0000000000000001e-165	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TRAPPC3L	100128327	official_exact	TRAPPC3L	TRAPPC3L	14084.7705952074	-0.997006618318971	-2.26211460394369	0.360059642161558	TRAPPC3L	True
TRDN	1.2800000000000002e-32	-1.54260825	0.072	0.171	2.39e-28	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TRDN	10345	official_exact	TRDN	TRDN	3004.71175346224	-0.788407557968721	-2.25410090714859	0.190085777941488	TRDN	True
TREML1	2.43e-16	-1.467384199	0.025	0.047	4.52e-12	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TREML1	340205	official_exact	TREML1	TREML1	345.776404748817	-0.214625885204615	-0.591113456158444	0.708672546644608	TREML1	True
TREML4	2.57e-09	-0.833872515	0.003	0.004	4.78e-05	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TREML4	285852	official_exact	TREML4	TREML4	28.8025135072457	-0.462685218582842	-0.736307024686688	0.88792336439904	TREML4	True
TRIM13	1.4e-27	-0.813275884	0.11	0.151	2.6099999999999997e-23	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TRIM13	10206	official_exact	TRIM13	TRIM13	4716.8930094097	-0.124360608404061	-1.23980793429505	0.580857098067607	TRIM13	True
TRIM16L	2.06e-15	-0.716801757	0.01	0.011	3.83e-11	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TRIM16L	147166	official_exact	TRIM16L	TRIM16L	941.579845447662	0.000560305983692516	0.00289175350137729	0.909000357339903	TRIM16L	True
TRIM36	5.57e-143	-0.77098695	0.064	0.095	1.04e-138	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TRIM36	55521	official_exact	TRIM36	TRIM36	14048.4308201463	-0.75206568260748	-2.55228174446452	0.148165168495559	TRIM36	True
TRIM67	5.2099999999999995e-93	-0.688579118	0.023	0.04	9.69e-89	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TRIM67	440730	official_exact	TRIM67	TRIM67	3657.05322827376	-1.11974316971669	-2.90500976394218	0.0737920203625652	TRIM67	True
TRIP13	1e-17	-0.596490262	0.007	0.012	1.86e-13	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TRIP13	9319	official_exact	TRIP13	TRIP13	196.853117337655	0.145818951151788	0.559871352880407	0.726733978452588	TRIP13	True
TRPA1	3.7199999999999997e-93	-1.543284404	0.011	0.026	6.919999999999999e-89	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TRPA1	8989	official_exact	TRPA1	TRPA1	2315.56816728001	-1.25901932789344	-1.68754861991054	0.317840352085571	TRPA1	True
TRPC5	5.52e-44	-1.613047406	0.006	0.017	1.03e-39	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TRPC5	7224	official_exact	TRPC5	TRPC5	363.441709989502	-1.13356172302179	-1.38517582468681	0.418602054766537	TRPC5	True
TRPM3	8.3e-86	-1.002271095	0.183	0.311	1.54e-81	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TRPM3	80036	official_exact	TRPM3	TRPM3	5381.15234146248	-0.752064433168124	-2.17206786145928	0.2370478818581	TRPM3	True
TRPM8	1.56e-44	-1.206973461	0.011	0.022	2.9e-40	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TRPM8	79054	official_exact	TRPM8	TRPM8	1777.7410386145	0.053185561085803	0.149204375645056	1.0	TRPM8	True
TSC22D1	4.33e-13	-0.856984259	0.115	0.154	8.04e-09	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TSC22D1	8848	official_exact	TSC22D1	TSC22D1	33605.7901228916	0.0555671660053841	0.312874574730853	1.0	TSC22D1	True
TSEN2	6.44e-20	-0.615813371	0.133	0.161	1.2e-15	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TSEN2	80746	official_exact	TSEN2	TSEN2	2422.54033651711	0.0301754915577192	0.193370020868253	0.854277732147961	TSEN2	True
TSPAN11	1.17e-14	-0.636508452	0.151	0.207	2.18e-10	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TSPAN11	441631	official_exact	TSPAN11	TSPAN11	7029.78310482771	-0.46664623170893	-1.47669144091577	0.477629462618818	TSPAN11	True
TSPAN18	7.790000000000001e-105	-0.893395761	0.145	0.226	1.4500000000000001e-100	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TSPAN18	90139	official_exact	TSPAN18	TSPAN18	7082.36952309655	-0.778161377659214	-2.99296116724621	0.0723243932589594	TSPAN18	True
TSPAN5	1.37e-82	-0.668319438	0.048	0.08	2.54e-78	False	down	True	True	True	Sup_Data4	late_allcell_DPN_vs_diabetes	all_hDRG_celltypes	DPN_minus_Diabetes	preprint_supplement_not_peer_reviewed	TSPAN5	10098	official_exact	TSPAN5	TSPAN5	5258.667946763	0.248313691858802	1.30640153433732	0.550389258856222	TSPAN5	True
